Simulation from altruism.c performed at Mon Oct 17 14:35:40 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.005000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.500000
(1 - alpha)*kappa = 0.050000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
1625000 130000.000000 397302 333422 63880 0.107487 0.105840 0.116084 0.838562 0.845450 0.802606 0.064949 0.077393 0.000000 3.118665 3.110124 3.163243 0.088699 0.088000 0.092349 -0.001435 0.088823
1687500 135000.000000 396218 330695 65523 0.100892 0.099741 0.106698 0.835084 0.842755 0.796373 0.061275 0.073416 0.000000 3.020490 3.015600 3.045167 0.083249 0.083061 0.084199 -0.001004 0.083247
1750000 140000.000000 396044 326076 69968 0.103760 0.102744 0.108492 0.821751 0.829082 0.787582 0.061950 0.075243 0.000000 3.009708 3.005194 3.030744 0.084370 0.084277 0.084807 -0.000894 0.084593
1812500 145000.000000 397225 324306 72919 0.107210 0.105967 0.112739 0.815694 0.824232 0.777725 0.063236 0.077454 0.000000 3.101719 3.102035 3.100318 0.086485 0.086345 0.087107 -0.000966 0.086515
1875000 150000.000000 396393 321344 75049 0.099438 0.098441 0.103708 0.810197 0.819139 0.771909 0.059088 0.072888 0.000000 3.020146 3.022048 3.011999 0.079718 0.079757 0.079551 -0.000846 0.079804
1937500 155000.000000 396551 318093 78458 0.105745 0.104413 0.111147 0.803261 0.812704 0.764974 0.061355 0.076488 0.000000 3.053870 3.054771 3.050213 0.083876 0.083769 0.084308 -0.001065 0.083755
2000000 160000.000000 396411 319807 76604 0.100815 0.099642 0.105711 0.806396 0.815306 0.769202 0.059417 0.073650 0.000000 3.007277 3.007744 3.005327 0.080363 0.080310 0.080587 -0.000934 0.080387
2062500 165000.000000 397385 314334 83051 0.114823 0.112597 0.123247 0.790407 0.801450 0.748613 0.064432 0.081456 0.000000 3.103921 3.100403 3.117234 0.089011 0.088556 0.090733 -0.001745 0.089065
2125000 170000.000000 397577 309512 88065 0.120368 0.118058 0.128485 0.778360 0.790107 0.737075 0.066090 0.084895 0.000000 3.149635 3.143718 3.170428 0.091857 0.091498 0.093121 -0.001832 0.091908
2187500 175000.000000 397037 303353 93684 0.115174 0.112528 0.123739 0.763657 0.776596 0.721761 0.062341 0.081594 0.000000 3.076488 3.071518 3.092582 0.085928 0.085393 0.087662 -0.002025 0.085976
