Simulation from altruism.c performed at Wed Oct 12 16:45:13 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.100000
(1 - alpha)*kappa = 0.090000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
625000 50000.000000 398267 380321 17946 0.107882 0.107537 0.115201 0.954792 0.955673 0.936132 0.053182 0.055692 0.000000 3.266847 3.265033 3.305280 0.102679 0.102438 0.107780 -0.000326 0.102691
687500 55000.000000 397919 378699 19220 0.113400 0.112947 0.122317 0.952006 0.953144 0.929580 0.054197 0.056948 0.000000 3.271067 3.268829 3.315144 0.107523 0.107222 0.113452 -0.000434 0.107492
750000 60000.000000 398215 377274 20941 0.119273 0.118786 0.128061 0.947378 0.948624 0.924947 0.055645 0.058733 0.000000 3.286089 3.284133 3.321333 0.112526 0.112215 0.118124 -0.000471 0.112539
812500 65000.000000 398619 376165 22454 0.127848 0.127153 0.139496 0.943855 0.945163 0.921940 0.057616 0.061055 0.000000 3.367774 3.364075 3.429740 0.120045 0.119561 0.128159 -0.000625 0.119991
875000 70000.000000 399576 373933 25643 0.134793 0.133633 0.151720 0.935793 0.937481 0.911186 0.058516 0.062529 0.000000 3.375224 3.370105 3.449871 0.125064 0.124216 0.137427 -0.001075 0.125057
937500 75000.000000 399014 370164 28850 0.146332 0.145150 0.161496 0.927723 0.929422 0.905920 0.060843 0.065585 0.000000 3.434911 3.429452 3.504953 0.134670 0.133827 0.145488 -0.001085 0.134655
1000000 80000.000000 399430 368833 30597 0.149416 0.148398 0.161695 0.923169 0.924975 0.901395 0.061485 0.066585 0.000000 3.466508 3.462007 3.520764 0.136987 0.136325 0.144974 -0.000949 0.137030
1062500 85000.000000 400179 367299 32880 0.154020 0.152814 0.167499 0.918650 0.920746 0.895228 0.061810 0.067343 0.000000 3.476143 3.471609 3.526793 0.140389 0.139606 0.149140 -0.001102 0.140258
1125000 90000.000000 399426 364831 34595 0.156811 0.155718 0.168340 0.914285 0.916385 0.892143 0.062327 0.068237 0.000000 3.487766 3.483945 3.528063 0.142401 0.141738 0.149393 -0.000969 0.142231
1187500 95000.000000 399392 362799 36593 0.163276 0.161829 0.177621 0.908164 0.910512 0.884879 0.063204 0.069579 0.000000 3.511960 3.506717 3.563937 0.146987 0.146065 0.156131 -0.001294 0.147002
1250000 100000.000000 399949 360822 39127 0.163069 0.161330 0.179111 0.902608 0.905497 0.875972 0.062696 0.069494 0.000000 3.509622 3.503501 3.566073 0.145641 0.144536 0.155827 -0.001546 0.145547
1312500 105000.000000 399517 357706 41811 0.172111 0.170530 0.185639 0.894973 0.898008 0.869001 0.064253 0.071763 0.000000 3.554005 3.548872 3.597913 0.152623 0.151712 0.160413 -0.001412 0.152683
1375000 110000.000000 398947 356989 41958 0.164227 0.162746 0.176827 0.895019 0.898269 0.867367 0.062414 0.069750 0.000000 3.492787 3.487939 3.534039 0.145624 0.144816 0.152496 -0.001363 0.145630
1437500 115000.000000 399092 355888 43204 0.165900 0.164175 0.180111 0.891633 0.894946 0.864349 0.062410 0.069987 0.000000 3.508568 3.502747 3.556519 0.146397 0.145377 0.154801 -0.001525 0.146402
1500000 120000.000000 400097 353414 46683 0.176269 0.174235 0.191665 0.884387 0.888207 0.855466 0.063972 0.072422 0.000000 3.551026 3.545309 3.594306 0.154115 0.152964 0.162835 -0.001774 0.153905
1562500 125000.000000 399917 352891 47026 0.173920 0.171908 0.189020 0.882437 0.886217 0.854068 0.063377 0.071822 0.000000 3.533790 3.527276 3.582674 0.151681 0.150546 0.160194 -0.001793 0.151693
1625000 130000.000000 399576 352096 47480 0.171281 0.169365 0.185489 0.880891 0.884813 0.851803 0.062705 0.071160 0.000000 3.505483 3.499930 3.546667 0.149207 0.148163 0.156950 -0.001673 0.149240
1687500 135000.000000 399363 350064 49299 0.166267 0.164666 0.177638 0.877759 0.881791 0.849131 0.061404 0.070051 0.000000 3.483382 3.478459 3.518343 0.144575 0.143800 0.150075 -0.001368 0.144339
1750000 140000.000000 399324 349266 50058 0.170390 0.168904 0.180758 0.874377 0.878382 0.846431 0.062025 0.070915 0.000000 3.506577 3.503587 3.527438 0.147681 0.147020 0.152294 -0.001304 0.147730
1812500 145000.000000 399298 348075 51223 0.177035 0.175661 0.186366 0.871068 0.875279 0.842451 0.062754 0.071989 0.000000 3.512289 3.509694 3.529922 0.152964 0.152430 0.156594 -0.001245 0.153127
1875000 150000.000000 400286 347519 52767 0.180631 0.178842 0.192409 0.869225 0.873476 0.841229 0.063042 0.072614 0.000000 3.507090 3.503308 3.531997 0.155444 0.154584 0.161110 -0.001565 0.155267
1937500 155000.000000 399367 344606 54761 0.185318 0.183579 0.196263 0.863824 0.868285 0.835749 0.063745 0.073875 0.000000 3.561037 3.558823 3.574967 0.158516 0.157801 0.163014 -0.001566 0.158406
2000000 160000.000000 400005 345840 54165 0.180378 0.178314 0.193560 0.864645 0.869219 0.835439 0.062877 0.072725 0.000000 3.530866 3.526052 3.561606 0.154188 0.153191 0.160557 -0.001775 0.154168
2062500 165000.000000 400044 346260 53784 0.173772 0.171840 0.186212 0.865383 0.869944 0.836025 0.061667 0.071246 0.000000 3.477480 3.473131 3.505478 0.148685 0.147770 0.154573 -0.001695 0.148737
2125000 170000.000000 401047 344817 56230 0.194550 0.192252 0.208644 0.859341 0.864105 0.830129 0.065438 0.076109 0.000000 3.592228 3.589019 3.611907 0.165225 0.164149 0.171826 -0.001960 0.165297
2187500 175000.000000 400309 344313 55996 0.198203 0.195938 0.212128 0.859990 0.865075 0.828727 0.066184 0.076948 0.000000 3.600199 3.597066 3.619463 0.168502 0.167505 0.174633 -0.001951 0.168530
2250000 180000.000000 400187 342445 57742 0.203061 0.200663 0.217280 0.855277 0.860462 0.824526 0.066422 0.077622 0.000000 3.622748 3.618593 3.647387 0.171668 0.170567 0.178195 -0.002005 0.171710
2312500 185000.000000 399973 340993 58980 0.209548 0.206842 0.225193 0.852466 0.857797 0.821647 0.066929 0.078506 0.000000 3.625034 3.620603 3.650650 0.176320 0.175028 0.183791 -0.002313 0.176341
2375000 190000.000000 401458 336800 64658 0.237531 0.234294 0.254392 0.840788 0.846007 0.813603 0.070302 0.083798 0.000000 3.689006 3.683420 3.718104 0.197067 0.195416 0.205662 -0.002647 0.196559
2437500 195000.000000 400990 333888 67102 0.255284 0.251417 0.274523 0.832520 0.837629 0.807104 0.072194 0.086703 0.000000 3.731757 3.723353 3.773572 0.209282 0.207221 0.219533 -0.003247 0.209345
2500000 200000.000000 400361 330835 69526 0.258286 0.254404 0.276759 0.826150 0.831473 0.800822 0.072341 0.087544 0.000000 3.746053 3.739575 3.776876 0.210151 0.208172 0.219570 -0.003232 0.210225
2562500 205000.000000 400742 329265 71477 0.256430 0.252430 0.274859 0.821638 0.827321 0.795457 0.071507 0.087029 0.000000 3.732192 3.724977 3.765430 0.207410 0.205448 0.216448 -0.003283 0.207406
2625000 210000.000000 400196 327897 72299 0.249711 0.245435 0.269103 0.819153 0.824805 0.793521 0.070223 0.085707 0.000000 3.705303 3.696857 3.743609 0.201044 0.198787 0.211280 -0.003508 0.201095
2687500 215000.000000 400888 327443 73445 0.253692 0.249072 0.274285 0.814943 0.820978 0.788041 0.070451 0.086253 0.000000 3.720847 3.712008 3.760258 0.202920 0.200513 0.213648 -0.003824 0.203441
2750000 220000.000000 401110 325562 75548 0.250515 0.245100 0.273850 0.811682 0.818356 0.782923 0.069546 0.085685 0.000000 3.718307 3.707563 3.764604 0.199023 0.196139 0.211451 -0.004316 0.198936
2812500 225000.000000 400957 321879 79078 0.255475 0.250217 0.276876 0.801933 0.808305 0.775999 0.069603 0.086703 0.000000 3.722151 3.711306 3.766292 0.200511 0.197746 0.211767 -0.004362 0.200868
2875000 230000.000000 401003 319578 81425 0.260917 0.255065 0.283885 0.796996 0.803533 0.771341 0.069701 0.087460 0.000000 3.744789 3.733705 3.788290 0.203341 0.200199 0.215673 -0.004609 0.203274
2937500 235000.000000 400753 316716 84037 0.262597 0.256383 0.286017 0.790740 0.797622 0.764801 0.069220 0.087586 0.000000 3.721031 3.709722 3.763650 0.202767 0.199509 0.215047 -0.004879 0.202620
3000000 240000.000000 400019 316476 83543 0.253982 0.246981 0.280503 0.790913 0.798634 0.761665 0.067618 0.085467 0.000000 3.682242 3.668317 3.734992 0.195333 0.191516 0.209792 -0.005545 0.195400
3062500 245000.000000 399802 313449 86353 0.251687 0.244606 0.277390 0.783299 0.790931 0.755594 0.066866 0.085288 0.000000 3.666077 3.649021 3.727987 0.191594 0.187784 0.205424 -0.005552 0.191774
3125000 250000.000000 400639 309034 91605 0.272501 0.266452 0.292908 0.771571 0.778328 0.748773 0.069169 0.089672 0.000000 3.751610 3.742424 3.782598 0.205578 0.202654 0.215444 -0.004675 0.205528
3187500 255000.000000 401452 308688 92764 0.271021 0.265033 0.290949 0.769099 0.776629 0.744041 0.068872 0.089569 0.000000 3.753752 3.745097 3.782552 0.203802 0.201137 0.212671 -0.004640 0.203791
3250000 260000.000000 401080 306392 94688 0.268024 0.261721 0.288420 0.762839 0.771163 0.735904 0.067954 0.088955 0.000000 3.733991 3.725413 3.761745 0.199724 0.197065 0.208327 -0.004736 0.199933
3312500 265000.000000 401375 304265 97110 0.266079 0.259073 0.288031 0.757316 0.766404 0.728844 0.066913 0.088269 0.000000 3.702194 3.691373 3.736100 0.196153 0.193178 0.205475 -0.005353 0.196392
3375000 270000.000000 400919 300103 100816 0.270884 0.263490 0.292894 0.747721 0.756847 0.720556 0.066611 0.088988 0.000000 3.708877 3.699177 3.737750 0.197084 0.193925 0.206486 -0.005462 0.197232
3437500 275000.000000 400659 297092 103567 0.272929 0.265524 0.294173 0.741581 0.750874 0.714926 0.066478 0.089653 0.000000 3.726345 3.717277 3.752357 0.197009 0.194076 0.205425 -0.005390 0.196888
3500000 280000.000000 400781 295641 105140 0.270592 0.262752 0.292638 0.738077 0.748161 0.709722 0.065698 0.089062 0.000000 3.710473 3.699482 3.741381 0.193944 0.190959 0.202337 -0.005774 0.193822
3562500 285000.000000 401294 294602 106692 0.269450 0.261135 0.292412 0.734292 0.744836 0.705176 0.065117 0.088699 0.000000 3.697917 3.685888 3.731131 0.191791 0.188656 0.200447 -0.006064 0.191707
3625000 290000.000000 400359 290463 109896 0.272729 0.263732 0.296509 0.725699 0.737820 0.693661 0.064618 0.089066 0.000000 3.702378 3.691623 3.730806 0.191326 0.188275 0.199390 -0.006593 0.191339
3687500 295000.000000 400575 287412 113163 0.275716 0.266122 0.300082 0.717738 0.731124 0.683743 0.064420 0.089784 0.000000 3.707289 3.697898 3.731139 0.191008 0.188158 0.198248 -0.006884 0.190942
3750000 300000.000000 400707 285057 115650 0.269313 0.258615 0.295682 0.711160 0.725871 0.674901 0.062849 0.088347 0.000000 3.681135 3.669052 3.710918 0.183978 0.180704 0.192050 -0.007546 0.183975
3812500 305000.000000 400684 283721 116963 0.267150 0.255734 0.294843 0.706940 0.722410 0.669416 0.062092 0.087689 0.000000 3.677783 3.664698 3.709524 0.180860 0.177253 0.189608 -0.008000 0.181083
3875000 310000.000000 400376 281859 118517 0.262676 0.250653 0.291270 0.703328 0.719843 0.664051 0.060990 0.086635 0.000000 3.648598 3.634529 3.682058 0.176214 0.172435 0.185199 -0.008534 0.176456
3937500 315000.000000 400574 279938 120636 0.265899 0.253344 0.295032 0.698938 0.715711 0.660016 0.060888 0.087127 0.000000 3.648525 3.630781 3.689702 0.177194 0.173080 0.186741 -0.008653 0.177048
4000000 320000.000000 399803 277364 122439 0.263918 0.250703 0.293855 0.694046 0.711554 0.654385 0.060011 0.086502 0.000000 3.626432 3.607223 3.669947 0.173885 0.169627 0.183531 -0.009286 0.173925
4062500 325000.000000 400148 275249 124899 0.264869 0.251714 0.293859 0.686972 0.705290 0.646605 0.059403 0.086358 0.000000 3.616716 3.600270 3.652960 0.172811 0.168779 0.181695 -0.009147 0.173146
4125000 330000.000000 399914 271297 128617 0.266385 0.251433 0.297925 0.677986 0.697732 0.636334 0.058587 0.086362 0.000000 3.617153 3.596218 3.661311 0.170540 0.165984 0.180149 -0.010066 0.170569
4187500 335000.000000 400556 266404 134152 0.269779 0.253887 0.301337 0.665140 0.686103 0.623511 0.057877 0.087022 0.000000 3.605884 3.590069 3.637292 0.168975 0.164473 0.177914 -0.010466 0.168857
4250000 340000.000000 400074 262604 137470 0.270420 0.254490 0.300851 0.654897 0.678025 0.610718 0.057131 0.087038 0.000000 3.606174 3.590176 3.636736 0.166678 0.162873 0.173947 -0.010419 0.167044
4312500 345000.000000 400198 259551 140647 0.271388 0.255476 0.300751 0.647634 0.671284 0.603990 0.056553 0.087198 0.000000 3.590990 3.574840 3.620795 0.165412 0.161808 0.172062 -0.010348 0.165691
4375000 350000.000000 400325 257437 142888 0.273129 0.255476 0.304934 0.643403 0.668837 0.597580 0.056051 0.087161 0.000000 3.586253 3.565639 3.623392 0.164308 0.160315 0.171503 -0.011424 0.164289
4437500 355000.000000 400573 254415 146158 0.275702 0.257345 0.307655 0.635583 0.662977 0.587898 0.055480 0.087352 0.000000 3.578571 3.559138 3.612397 0.163513 0.159926 0.169756 -0.011719 0.163447
4500000 360000.000000 399992 250696 149296 0.280308 0.260906 0.312887 0.627374 0.656627 0.578254 0.055184 0.088047 0.000000 3.589048 3.572362 3.617067 0.163659 0.160171 0.169516 -0.012199 0.163524
4562500 365000.000000 400500 250380 150120 0.279844 0.258903 0.314771 0.626186 0.656025 0.576419 0.054644 0.087407 0.000000 3.572299 3.548375 3.612200 0.162146 0.158018 0.169032 -0.013088 0.161858
4625000 370000.000000 399499 248372 151127 0.280683 0.258420 0.317271 0.622002 0.651032 0.574293 0.054234 0.087234 0.000000 3.560278 3.535345 3.601253 0.160780 0.156107 0.168458 -0.013806 0.160662
4687500 375000.000000 400595 243285 157310 0.289760 0.266590 0.325593 0.608716 0.638952 0.561956 0.053885 0.088728 0.000000 3.560728 3.541351 3.590696 0.162268 0.158132 0.168663 -0.014114 0.161902
4750000 380000.000000 400722 241036 159686 0.300808 0.278414 0.334610 0.601308 0.631428 0.555843 0.054566 0.090716 0.000000 3.586027 3.570641 3.609251 0.167552 0.164029 0.172869 -0.013326 0.167467
4812500 385000.000000 400819 235292 165527 0.313989 0.289017 0.349485 0.588363 0.619146 0.544606 0.054197 0.092324 0.000000 3.601756 3.582972 3.628458 0.170064 0.166104 0.175694 -0.014675 0.169661
4875000 390000.000000 400339 233168 167171 0.319968 0.293458 0.356945 0.583120 0.615311 0.538222 0.054304 0.093237 0.000000 3.619038 3.597818 3.648636 0.171230 0.167050 0.177060 -0.015350 0.170918
4937500 395000.000000 400895 231075 169820 0.324120 0.296997 0.361027 0.576750 0.610067 0.531415 0.054049 0.093771 0.000000 3.625910 3.606152 3.652796 0.171052 0.167087 0.176447 -0.015884 0.171188
5000000 400000.000000 399818 227849 171969 0.324508 0.296597 0.361489 0.570603 0.604734 0.525382 0.053330 0.093581 0.000000 3.600140 3.579093 3.628025 0.169368 0.165367 0.174670 -0.015797 0.169025
