Simulation from altruism.c performed at Wed Oct 12 16:44:43 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.500000
(1 - alpha)*kappa = 0.050000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
750000 60000.000000 397399 374788 22611 0.100470 0.099494 0.116639 0.943270 0.944787 0.918115 0.069229 0.073406 0.000000 3.101283 3.094023 3.221623 0.093859 0.093109 0.106283 -0.000911 0.093833
812500 65000.000000 397874 372189 25685 0.105187 0.104377 0.116916 0.935330 0.937114 0.909480 0.071718 0.076667 0.000000 3.185090 3.179159 3.271036 0.097618 0.097051 0.105839 -0.000766 0.097639
875000 70000.000000 397297 367611 29686 0.102319 0.101724 0.109698 0.925600 0.927617 0.900623 0.069589 0.075209 0.000000 3.187432 3.183462 3.236593 0.094158 0.093813 0.098429 -0.000549 0.094123
937500 75000.000000 396711 366526 30185 0.095311 0.094829 0.101174 0.923988 0.926392 0.894804 0.065318 0.070697 0.000000 3.097531 3.094180 3.138229 0.087616 0.087400 0.090237 -0.000451 0.087613
1000000 80000.000000 397684 366782 30902 0.100616 0.100367 0.103569 0.922605 0.924952 0.894753 0.068558 0.074334 0.000000 3.162666 3.163330 3.154788 0.092615 0.092621 0.092542 -0.000213 0.092568
1062500 85000.000000 396920 367083 29837 0.093098 0.093032 0.093910 0.925022 0.927372 0.896109 0.064336 0.069565 0.000000 3.070562 3.072942 3.041290 0.086064 0.086230 0.084027 -0.000054 0.086039
1125000 90000.000000 397596 369164 28432 0.107333 0.107461 0.105672 0.927947 0.930824 0.890586 0.073015 0.078638 0.000000 3.205875 3.209413 3.159937 0.099710 0.100148 0.094019 0.000111 0.099777
1187500 95000.000000 396454 366186 30268 0.098983 0.098920 0.099742 0.923148 0.926048 0.888060 0.067675 0.073269 0.000000 3.128102 3.131666 3.084989 0.091276 0.091516 0.088370 -0.000100 0.091368
1250000 100000.000000 397053 366184 30869 0.095697 0.095481 0.098254 0.922064 0.925063 0.886484 0.065423 0.070938 0.000000 3.065628 3.066204 3.058791 0.088030 0.088143 0.086687 -0.000209 0.088058
1312500 105000.000000 397104 365722 31382 0.100241 0.099964 0.103477 0.921252 0.924685 0.881249 0.068051 0.073890 0.000000 3.116670 3.118413 3.096352 0.092105 0.092243 0.090497 -0.000243 0.092064
1375000 110000.000000 397447 366818 30629 0.102995 0.102754 0.105873 0.922269 0.926292 0.874093 0.069927 0.075766 0.000000 3.171342 3.174200 3.137103 0.094737 0.094969 0.091963 -0.000251 0.094835
1437500 115000.000000 397066 365824 31242 0.108212 0.107259 0.119363 0.920686 0.925532 0.863950 0.072166 0.078329 0.000000 3.183166 3.181722 3.200082 0.098763 0.098486 0.102006 -0.000866 0.098820
1500000 120000.000000 397685 366687 30998 0.113325 0.112519 0.122866 0.921614 0.926804 0.860218 0.075238 0.081598 0.000000 3.226301 3.226120 3.228440 0.103718 0.103620 0.104885 -0.000723 0.103748
1562500 125000.000000 397968 364521 33447 0.116553 0.115675 0.126119 0.916049 0.922154 0.849517 0.076512 0.083533 0.000000 3.251632 3.250443 3.264592 0.105927 0.105862 0.106630 -0.000842 0.105953
1625000 130000.000000 396893 364222 32671 0.113482 0.112866 0.120352 0.917704 0.923410 0.854095 0.075108 0.081845 0.000000 3.218459 3.218589 3.217002 0.103599 0.103662 0.102893 -0.000544 0.103575
1687500 135000.000000 397939 365685 32254 0.116132 0.115429 0.124100 0.918368 0.923614 0.858885 0.076863 0.083642 0.000000 3.267958 3.268395 3.263002 0.105991 0.105953 0.106427 -0.000661 0.106074
1750000 140000.000000 397369 363194 34175 0.100563 0.099837 0.108281 0.914338 0.919845 0.855805 0.067362 0.073701 0.000000 3.105308 3.106512 3.092516 0.091304 0.091206 0.092346 -0.000644 0.091250
1812500 145000.000000 397892 361555 36337 0.106891 0.105774 0.118008 0.908789 0.914228 0.854678 0.070236 0.077295 0.000000 3.156882 3.156470 3.160989 0.096112 0.095657 0.100637 -0.001030 0.096114
1875000 150000.000000 397468 357393 40075 0.115769 0.114228 0.129513 0.899072 0.904009 0.855050 0.073952 0.082244 0.000000 3.193691 3.187150 3.252024 0.102659 0.101801 0.110309 -0.001426 0.102711
1937500 155000.000000 398325 354115 44210 0.131774 0.130366 0.143048 0.888644 0.892767 0.855624 0.082100 0.092350 0.000000 3.324711 3.318893 3.371314 0.115832 0.115050 0.122088 -0.001268 0.115897
2000000 160000.000000 398959 351092 47867 0.130064 0.129000 0.137862 0.880736 0.884644 0.852074 0.080624 0.091616 0.000000 3.330969 3.326732 3.362041 0.113626 0.113128 0.117284 -0.000925 0.113523
2062500 165000.000000 397992 349104 48888 0.115986 0.115202 0.121589 0.876835 0.880353 0.851715 0.072992 0.083214 0.000000 3.212613 3.211239 3.222426 0.101039 0.100711 0.103385 -0.000661 0.101051
2125000 170000.000000 397258 349718 47540 0.111295 0.110446 0.117545 0.879746 0.883115 0.854957 0.070687 0.080296 0.000000 3.169889 3.168568 3.179613 0.097163 0.096781 0.099971 -0.000749 0.097229
2187500 175000.000000 398196 346325 51871 0.123123 0.121984 0.130729 0.870826 0.874412 0.846887 0.075859 0.087221 0.000000 3.246829 3.244432 3.262835 0.106191 0.105602 0.110128 -0.001028 0.106094
2250000 180000.000000 397833 343774 54059 0.129584 0.128697 0.135224 0.863641 0.866982 0.842396 0.078823 0.091218 0.000000 3.270354 3.268911 3.279530 0.111110 0.110726 0.113553 -0.000804 0.111209
2312500 185000.000000 398318 341800 56518 0.126474 0.125129 0.134613 0.858235 0.861839 0.836442 0.076477 0.089123 0.000000 3.273695 3.267973 3.308303 0.107327 0.106547 0.112048 -0.001217 0.107374
2375000 190000.000000 397527 338533 58994 0.111527 0.110622 0.116717 0.851149 0.854469 0.832096 0.068255 0.080149 0.000000 3.128811 3.123758 3.157808 0.094205 0.093733 0.096918 -0.000720 0.094206
2437500 195000.000000 397047 337739 59308 0.116011 0.115546 0.118662 0.850299 0.853086 0.834424 0.070598 0.082995 0.000000 3.144363 3.142348 3.155835 0.098231 0.098093 0.099017 -0.000413 0.098286
2500000 200000.000000 399421 341068 58353 0.157515 0.157656 0.156693 0.853948 0.855679 0.843829 0.092114 0.107873 0.000000 3.411568 3.413122 3.402488 0.134629 0.134944 0.132786 0.000119 0.134623
2562500 205000.000000 399338 342953 56385 0.165541 0.165412 0.166325 0.857969 0.859655 0.847715 0.096857 0.112781 0.000000 3.493668 3.494228 3.490260 0.141938 0.142034 0.141352 -0.000091 0.142056
2625000 210000.000000 398708 341279 57429 0.157400 0.157324 0.157851 0.855533 0.857373 0.844600 0.092725 0.108328 0.000000 3.458799 3.460279 3.450007 0.134618 0.134790 0.133595 -0.000043 0.134664
2687500 215000.000000 399331 342008 57323 0.150753 0.150783 0.150577 0.855572 0.857125 0.846307 0.089416 0.104403 0.000000 3.412848 3.415973 3.394206 0.129050 0.129286 0.127639 0.000070 0.129138
2750000 220000.000000 398848 341755 57093 0.146654 0.146406 0.148138 0.856612 0.858312 0.846437 0.087490 0.102106 0.000000 3.431614 3.433462 3.420554 0.125395 0.125413 0.125286 -0.000230 0.125449
2812500 225000.000000 398119 340714 57405 0.130265 0.129921 0.132305 0.856262 0.858171 0.844937 0.078808 0.092086 0.000000 3.302871 3.302133 3.307258 0.111299 0.111244 0.111626 -0.000242 0.111188
2875000 230000.000000 397169 342863 54306 0.114172 0.114156 0.114274 0.863509 0.865774 0.849206 0.071240 0.082524 0.000000 3.175656 3.178278 3.159107 0.098533 0.098769 0.097039 -0.000056 0.098547
2937500 235000.000000 397514 344064 53450 0.105520 0.105453 0.105957 0.866210 0.869050 0.847925 0.066817 0.077197 0.000000 3.123647 3.125809 3.109732 0.091337 0.091563 0.089882 -0.000066 0.091273
3000000 240000.000000 396705 343680 53025 0.102640 0.102346 0.104548 0.866631 0.869516 0.847926 0.065163 0.075217 0.000000 3.078211 3.078205 3.078250 0.088713 0.088711 0.088728 -0.000238 0.088666
3062500 245000.000000 397846 345470 52376 0.106019 0.105817 0.107355 0.867919 0.870679 0.849715 0.067494 0.077726 0.000000 3.155278 3.156000 3.150518 0.091857 0.091953 0.091224 -0.000159 0.091886
3125000 250000.000000 397376 346465 50911 0.098356 0.098315 0.098637 0.872000 0.874975 0.851753 0.063520 0.072854 0.000000 3.066508 3.069726 3.044608 0.085736 0.085975 0.084112 -0.000030 0.085719
3187500 255000.000000 396698 344754 51944 0.096732 0.096790 0.096349 0.868686 0.871347 0.851026 0.062413 0.071816 0.000000 3.021091 3.025070 2.994680 0.084066 0.084343 0.082226 0.000036 0.084116
3250000 260000.000000 397216 344834 52382 0.103579 0.103338 0.105167 0.868991 0.871581 0.851942 0.065953 0.075972 0.000000 3.100134 3.100372 3.098566 0.089837 0.089860 0.089679 -0.000173 0.089711
3312500 265000.000000 397461 345776 51685 0.107952 0.107703 0.109620 0.869720 0.872009 0.854411 0.068470 0.078704 0.000000 3.163588 3.163406 3.164806 0.093675 0.093674 0.093683 -0.000213 0.093698
3375000 270000.000000 397327 345390 51937 0.102327 0.102049 0.104177 0.868662 0.871026 0.852940 0.065365 0.075194 0.000000 3.114313 3.113937 3.116812 0.088635 0.088597 0.088888 -0.000252 0.088709
3437500 275000.000000 397719 345359 52360 0.116025 0.115876 0.117005 0.868131 0.869975 0.855969 0.072800 0.083837 0.000000 3.221412 3.221273 3.222322 0.100596 0.100646 0.100264 -0.000129 0.100621
3500000 280000.000000 396863 342775 54088 0.105982 0.106021 0.105736 0.864567 0.866926 0.849615 0.066995 0.077567 0.000000 3.106525 3.108631 3.093178 0.091636 0.091878 0.090098 0.000007 0.091571
3562500 285000.000000 397475 343337 54138 0.105971 0.106113 0.105072 0.864081 0.865880 0.852676 0.067188 0.077782 0.000000 3.151920 3.156300 3.124143 0.091680 0.091972 0.089826 0.000112 0.091660
3625000 290000.000000 397420 344340 53080 0.100353 0.100290 0.100764 0.866511 0.868306 0.854864 0.064182 0.074075 0.000000 3.084057 3.084988 3.078017 0.086905 0.087011 0.086220 -0.000052 0.086895
3687500 295000.000000 397368 343077 54291 0.102075 0.102156 0.101557 0.863657 0.865554 0.851666 0.064910 0.075182 0.000000 3.084740 3.087672 3.066208 0.088264 0.088522 0.086633 0.000107 0.088199
3750000 300000.000000 396904 342290 54614 0.108654 0.108571 0.109176 0.862519 0.864789 0.848291 0.068046 0.078904 0.000000 3.128739 3.130711 3.116383 0.093615 0.093808 0.092405 -0.000101 0.093632
3812500 305000.000000 397216 343189 54027 0.126028 0.125789 0.127550 0.864043 0.866403 0.849054 0.077393 0.089576 0.000000 3.262716 3.264331 3.252458 0.108714 0.108817 0.108057 -0.000180 0.108680
3875000 310000.000000 397462 340567 56895 0.121253 0.120800 0.123967 0.857343 0.860589 0.837917 0.074301 0.086713 0.000000 3.260474 3.262007 3.251295 0.103560 0.103598 0.103328 -0.000396 0.103508
3937500 315000.000000 397689 339001 58688 0.114771 0.114021 0.119103 0.852563 0.856368 0.830581 0.070290 0.082459 0.000000 3.178272 3.177794 3.181028 0.097231 0.097079 0.098108 -0.000619 0.097195
4000000 320000.000000 396806 335741 61065 0.107422 0.106786 0.110919 0.846151 0.850773 0.820743 0.065864 0.077843 0.000000 3.081969 3.081575 3.084136 0.090308 0.090339 0.090137 -0.000588 0.090353
4062500 325000.000000 397202 336141 61061 0.113586 0.113078 0.116385 0.845027 0.850936 0.812500 0.069338 0.081934 0.000000 3.162264 3.164781 3.148412 0.095524 0.095797 0.094027 -0.000459 0.095695
4125000 330000.000000 397261 337069 60192 0.113475 0.112996 0.116157 0.848277 0.854061 0.815891 0.069512 0.081925 0.000000 3.175472 3.177662 3.163208 0.095819 0.096043 0.094564 -0.000440 0.095875
4187500 335000.000000 396614 335592 61022 0.106870 0.105960 0.111877 0.846444 0.851905 0.816415 0.065591 0.077517 0.000000 3.108291 3.105323 3.124611 0.089682 0.089498 0.090698 -0.000778 0.089657
4250000 340000.000000 396696 335070 61626 0.101145 0.100153 0.106535 0.845287 0.850939 0.814554 0.062275 0.073728 0.000000 3.040984 3.038144 3.056427 0.084639 0.084391 0.085990 -0.000857 0.084595
4312500 345000.000000 396532 333221 63311 0.101136 0.100401 0.105002 0.839854 0.845390 0.810715 0.062227 0.074050 0.000000 3.035998 3.035762 3.037236 0.084315 0.084270 0.084551 -0.000625 0.084371
4375000 350000.000000 396582 330036 66546 0.101438 0.100324 0.106967 0.832674 0.839346 0.799584 0.061709 0.074151 0.000000 3.058404 3.060316 3.048925 0.083555 0.083330 0.084672 -0.000910 0.083489
4437500 355000.000000 396543 327865 68678 0.108496 0.105326 0.123630 0.826869 0.834661 0.789668 0.063370 0.076644 0.000000 3.049601 3.035332 3.117717 0.087124 0.085456 0.095087 -0.002588 0.087084
4500000 360000.000000 398503 316977 81526 0.135117 0.130963 0.151266 0.795294 0.803583 0.763064 0.073410 0.092291 0.000000 3.232592 3.212449 3.310909 0.104192 0.101853 0.113283 -0.003266 0.104170
4562500 365000.000000 397644 311763 85881 0.129011 0.125672 0.141131 0.784043 0.791756 0.756042 0.069880 0.089129 0.000000 3.184047 3.165897 3.249936 0.098514 0.096682 0.105164 -0.002636 0.098530
4625000 370000.000000 397745 302743 95002 0.130652 0.128169 0.138567 0.761789 0.768252 0.741195 0.069250 0.090980 0.000000 3.219994 3.207305 3.260429 0.097593 0.096298 0.101717 -0.001937 0.097555
4687500 375000.000000 397374 299650 97724 0.122129 0.119914 0.128921 0.753866 0.760030 0.734965 0.064764 0.085886 0.000000 3.128963 3.116494 3.167194 0.090386 0.089273 0.093800 -0.001683 0.090424
4750000 380000.000000 397309 296177 101132 0.125668 0.123720 0.131374 0.746379 0.752015 0.729875 0.065612 0.088016 0.000000 3.120144 3.111324 3.145972 0.092367 0.091437 0.095089 -0.001429 0.092228
4812500 385000.000000 398121 291296 106825 0.147786 0.146578 0.151080 0.731363 0.734651 0.722396 0.074398 0.101682 0.000000 3.255090 3.249376 3.270673 0.107226 0.106676 0.108725 -0.000859 0.107248
4875000 390000.000000 397626 287473 110153 0.149761 0.149279 0.151018 0.723049 0.725343 0.717063 0.074803 0.103466 0.000000 3.289036 3.288716 3.289870 0.107871 0.107771 0.108133 -0.000413 0.107925
4937500 395000.000000 397381 285966 111415 0.137317 0.136820 0.138594 0.720172 0.722852 0.713294 0.069046 0.095947 0.000000 3.195522 3.197319 3.190908 0.098569 0.098502 0.098743 -0.000323 0.098459
5000000 400000.000000 396804 286731 110073 0.132125 0.131426 0.133948 0.722039 0.724769 0.714929 0.066965 0.092672 0.000000 3.142453 3.140047 3.148722 0.094941 0.094687 0.095602 -0.000459 0.094969
