Simulation from altruism.c performed at Wed Oct 12 16:53:45 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 1.000000
(1 - alpha)*kappa = 0.000000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
1250000 100000.000000 393487 370626 22861 0.058060 0.058156 0.056491 0.941910 0.942967 0.924776 0.054778 0.058156 0.000000 2.631956 2.635118 2.580690 0.054766 0.054912 0.052398 0.000079 0.054778
1312500 105000.000000 394154 374567 19587 0.063426 0.063590 0.060282 0.950738 0.951705 0.932243 0.060430 0.063590 0.000000 2.762475 2.765455 2.705497 0.060469 0.060681 0.056411 0.000167 0.060430
1375000 110000.000000 393459 378044 15415 0.057055 0.057101 0.055927 0.960655 0.961475 0.940539 0.054864 0.057101 0.000000 2.680966 2.682503 2.643282 0.054860 0.054947 0.052716 0.000050 0.054864
1437500 115000.000000 394254 379473 14781 0.059654 0.059631 0.060267 0.961899 0.962546 0.945290 0.057395 0.059631 0.000000 2.721700 2.721909 2.716323 0.057365 0.057378 0.057021 -0.000016 0.057395
1500000 120000.000000 393100 378854 14246 0.056251 0.056299 0.054982 0.963915 0.964452 0.949627 0.054258 0.056299 0.000000 2.664278 2.666897 2.594626 0.054261 0.054333 0.052355 0.000040 0.054258
1562500 125000.000000 392427 378770 13657 0.051121 0.051058 0.052873 0.964792 0.965414 0.947535 0.049281 0.051058 0.000000 2.551660 2.552354 2.532434 0.049270 0.049240 0.050091 -0.000052 0.049281
1625000 130000.000000 392587 375875 16712 0.050978 0.050831 0.054289 0.958051 0.958720 0.942986 0.048667 0.050831 0.000000 2.542514 2.539416 2.612198 0.048695 0.048589 0.051095 -0.000145 0.048667
1687500 135000.000000 391913 373433 18480 0.050369 0.050229 0.053207 0.952807 0.953730 0.934169 0.047860 0.050229 0.000000 2.501720 2.500171 2.533020 0.047858 0.047771 0.049613 -0.000134 0.047860
1750000 140000.000000 393314 374168 19146 0.059646 0.059604 0.060471 0.951196 0.952123 0.933069 0.056702 0.059604 0.000000 2.700952 2.701581 2.688670 0.056697 0.056710 0.056453 -0.000038 0.056702
1812500 145000.000000 392397 372894 19503 0.052633 0.052511 0.054968 0.950912 0.951971 0.930670 0.049901 0.052511 0.000000 2.574737 2.572783 2.612101 0.049939 0.049878 0.051097 -0.000111 0.049901
1875000 150000.000000 393048 372931 20117 0.052289 0.052359 0.050993 0.948942 0.950051 0.928371 0.049679 0.052359 0.000000 2.570048 2.573139 2.512740 0.049681 0.049805 0.047372 0.000062 0.049679
1937500 155000.000000 393934 378149 15785 0.055993 0.055954 0.056914 0.959952 0.960837 0.938739 0.053712 0.055954 0.000000 2.680599 2.680672 2.678853 0.053709 0.053719 0.053453 -0.000042 0.053712
2000000 160000.000000 391868 374794 17074 0.049385 0.049111 0.055403 0.955799 0.956767 0.934541 0.046971 0.049111 0.000000 2.496831 2.493361 2.572998 0.046943 0.046733 0.051548 -0.000259 0.046971
2062500 165000.000000 394301 368037 26264 0.065369 0.064940 0.071389 0.932809 0.933890 0.917661 0.060614 0.064940 0.000000 2.760979 2.755499 2.837771 0.060591 0.060250 0.065368 -0.000386 0.060614
2125000 170000.000000 393863 365152 28711 0.062357 0.062215 0.064157 0.927853 0.928757 0.916355 0.057680 0.062215 0.000000 2.721264 2.719247 2.746928 0.057729 0.057647 0.058772 -0.000129 0.057680
2187500 175000.000000 394897 365462 29435 0.067562 0.067560 0.067588 0.926103 0.927000 0.914959 0.062524 0.067560 0.000000 2.792542 2.794148 2.772610 0.062559 0.062613 0.061888 -0.000010 0.062524
2250000 180000.000000 392905 364530 28375 0.058885 0.058853 0.059296 0.928153 0.929222 0.914422 0.054602 0.058853 0.000000 2.612598 2.613526 2.600673 0.054601 0.054631 0.054221 -0.000053 0.054602
2312500 185000.000000 394849 365727 29122 0.067989 0.067932 0.068697 0.925673 0.926805 0.911458 0.062922 0.067932 0.000000 2.807965 2.808335 2.803329 0.062879 0.062903 0.062573 -0.000056 0.062922
2375000 190000.000000 393674 362484 31190 0.061856 0.061702 0.063645 0.920689 0.922102 0.904265 0.056813 0.061702 0.000000 2.690308 2.690118 2.692515 0.056783 0.056726 0.057443 -0.000167 0.056813
2437500 195000.000000 394620 362993 31627 0.060884 0.060794 0.061917 0.919287 0.920623 0.903956 0.055921 0.060794 0.000000 2.707682 2.708072 2.703201 0.055898 0.055897 0.055910 -0.000072 0.055921
2500000 200000.000000 393962 360134 33828 0.064453 0.064160 0.067578 0.914553 0.916132 0.897742 0.058651 0.064160 0.000000 2.710558 2.707226 2.746034 0.058705 0.058541 0.060458 -0.000241 0.058651
2562500 205000.000000 393801 358604 35197 0.064885 0.064580 0.067993 0.910590 0.912393 0.892223 0.058808 0.064580 0.000000 2.724525 2.721671 2.753603 0.058802 0.058631 0.060552 -0.000281 0.058808
2625000 210000.000000 394144 356132 38012 0.063593 0.063264 0.066675 0.904012 0.905568 0.889441 0.057162 0.063264 0.000000 2.733922 2.729907 2.771541 0.057205 0.056990 0.059218 -0.000284 0.057162
2687500 215000.000000 393406 353252 40154 0.056253 0.056155 0.057114 0.898342 0.899562 0.887607 0.050423 0.056155 0.000000 2.584348 2.583979 2.587591 0.050453 0.050425 0.050693 -0.000081 0.050423
2750000 220000.000000 392062 350933 41129 0.055085 0.055212 0.054006 0.895986 0.897067 0.886760 0.049420 0.055212 0.000000 2.553079 2.554957 2.537054 0.049447 0.049622 0.047953 0.000091 0.049420
2812500 225000.000000 392205 353992 38213 0.051308 0.051395 0.050505 0.902699 0.904118 0.889550 0.046388 0.051395 0.000000 2.499683 2.504272 2.457174 0.046395 0.046550 0.044957 0.000078 0.046388
2875000 230000.000000 392846 356247 36599 0.054296 0.054231 0.054934 0.905565 0.907449 0.887227 0.049179 0.054231 0.000000 2.534415 2.534651 2.532110 0.049120 0.049163 0.048704 -0.000049 0.049179
2937500 235000.000000 392305 357616 34689 0.051776 0.051813 0.051393 0.911994 0.913769 0.893686 0.047231 0.051813 0.000000 2.505102 2.508941 2.465525 0.047255 0.047377 0.045996 0.000036 0.047231
3000000 240000.000000 391933 361028 30905 0.049180 0.049050 0.050708 0.920903 0.922422 0.903167 0.045182 0.049050 0.000000 2.478839 2.476884 2.501676 0.045164 0.045114 0.045747 -0.000127 0.045182
3062500 245000.000000 393144 360012 33132 0.055878 0.055668 0.058158 0.915462 0.916696 0.902061 0.050976 0.055668 0.000000 2.601920 2.600131 2.621361 0.050950 0.050823 0.052330 -0.000204 0.050976
3125000 250000.000000 391168 356062 35106 0.048156 0.047848 0.051274 0.910198 0.911445 0.897556 0.043554 0.047848 0.000000 2.415855 2.410399 2.471186 0.043551 0.043323 0.045860 -0.000280 0.043554
3187500 255000.000000 391831 354870 36961 0.051959 0.051827 0.053225 0.905125 0.906116 0.895612 0.046938 0.051827 0.000000 2.496652 2.495635 2.506416 0.046935 0.046858 0.047680 -0.000094 0.046938
3250000 260000.000000 393386 354500 38886 0.058609 0.058408 0.060440 0.901166 0.901886 0.894601 0.052634 0.058408 0.000000 2.642552 2.639478 2.670578 0.052634 0.052491 0.053942 -0.000182 0.052634
3312500 265000.000000 392777 352734 40043 0.054836 0.054721 0.055856 0.898068 0.898716 0.892351 0.049142 0.054721 0.000000 2.563403 2.561904 2.576610 0.049129 0.049057 0.049764 -0.000117 0.049142
3375000 270000.000000 392616 351653 40963 0.055695 0.055737 0.055336 0.895729 0.896502 0.889093 0.049922 0.055737 0.000000 2.560371 2.562281 2.543970 0.049941 0.050020 0.049262 0.000053 0.049922
3437500 275000.000000 393591 353440 40151 0.060209 0.060231 0.060015 0.898397 0.899327 0.890213 0.054086 0.060231 0.000000 2.630100 2.631617 2.616747 0.054128 0.054201 0.053486 0.000037 0.054086
3500000 280000.000000 393627 353889 39738 0.063542 0.063495 0.063961 0.898983 0.899904 0.890781 0.057085 0.063495 0.000000 2.701178 2.701263 2.700421 0.057076 0.057084 0.057006 -0.000047 0.057085
3562500 285000.000000 393117 355068 38049 0.060231 0.060535 0.057396 0.903100 0.903936 0.895293 0.054676 0.060535 0.000000 2.611308 2.615733 2.570013 0.054645 0.054967 0.051641 0.000250 0.054676
3625000 290000.000000 395071 360238 34833 0.075799 0.075941 0.074333 0.912134 0.912932 0.903885 0.069245 0.075941 0.000000 2.894145 2.897356 2.860936 0.069277 0.069460 0.067377 0.000138 0.069245
3687500 295000.000000 395159 362870 32289 0.073153 0.073205 0.072568 0.918489 0.919411 0.908132 0.067223 0.073205 0.000000 2.838220 2.840420 2.813496 0.067229 0.067341 0.065976 0.000040 0.067223
3750000 300000.000000 393917 364257 29660 0.066136 0.066184 0.065538 0.924282 0.925290 0.911911 0.061201 0.066184 0.000000 2.716625 2.718705 2.691085 0.061160 0.061262 0.059905 0.000032 0.061201
3812500 305000.000000 394925 365867 29058 0.069671 0.069574 0.070896 0.927097 0.928123 0.914175 0.064455 0.069574 0.000000 2.832198 2.832010 2.834568 0.064490 0.064468 0.064779 -0.000102 0.064455
3875000 310000.000000 394322 364853 29469 0.063991 0.063589 0.068966 0.925867 0.927383 0.907094 0.058837 0.063589 0.000000 2.737669 2.733584 2.788254 0.058887 0.058622 0.062171 -0.000360 0.058837
3937500 315000.000000 394255 359224 35031 0.059542 0.059126 0.063812 0.911395 0.913598 0.888805 0.053872 0.059126 0.000000 2.663435 2.657985 2.719324 0.053883 0.053637 0.056411 -0.000383 0.053872
4000000 320000.000000 394224 363614 30610 0.066624 0.066882 0.063558 0.922702 0.925850 0.885308 0.061689 0.066882 0.000000 2.769200 2.775805 2.690739 0.061710 0.062164 0.056318 0.000236 0.061689
4062500 325000.000000 393785 370133 23652 0.062688 0.063171 0.055135 0.940038 0.942730 0.897899 0.059376 0.063171 0.000000 2.709721 2.719205 2.561305 0.059397 0.060004 0.049898 0.000468 0.059376
4125000 330000.000000 394086 374805 19281 0.061486 0.061545 0.060329 0.950961 0.952949 0.912312 0.058534 0.061545 0.000000 2.744892 2.748483 2.675099 0.058544 0.058726 0.055006 0.000074 0.058534
4187500 335000.000000 394139 377009 17130 0.059628 0.059591 0.060439 0.956696 0.957985 0.928315 0.057001 0.059591 0.000000 2.682806 2.683771 2.661568 0.057017 0.057056 0.056164 -0.000028 0.057001
4250000 340000.000000 393170 373819 19351 0.056936 0.056852 0.058547 0.951107 0.952359 0.926920 0.054054 0.056852 0.000000 2.648103 2.648467 2.641074 0.054072 0.054058 0.054326 -0.000080 0.054054
4312500 345000.000000 394099 374141 19958 0.059718 0.059622 0.061521 0.949895 0.950967 0.929799 0.056603 0.059622 0.000000 2.726310 2.725481 2.741851 0.056627 0.056597 0.057195 -0.000099 0.056603
4375000 350000.000000 392548 371787 20761 0.049486 0.049472 0.049737 0.947243 0.948162 0.930778 0.046855 0.049472 0.000000 2.501654 2.501675 2.501268 0.046864 0.046894 0.046338 -0.000011 0.046855
4437500 355000.000000 393225 377073 16152 0.054936 0.055092 0.051302 0.959047 0.960147 0.933387 0.052829 0.055092 0.000000 2.628454 2.633334 2.514533 0.052844 0.053054 0.047944 0.000157 0.052829
4500000 360000.000000 393655 378523 15132 0.055330 0.055333 0.055244 0.961706 0.962664 0.937732 0.053206 0.055333 0.000000 2.657510 2.658817 2.624803 0.053228 0.053283 0.051863 0.000017 0.053206
4562500 365000.000000 391630 375887 15743 0.046348 0.046364 0.045987 0.960237 0.961197 0.937321 0.044500 0.046364 0.000000 2.488806 2.490108 2.457726 0.044514 0.044571 0.043154 0.000009 0.044500
4625000 370000.000000 391347 377032 14315 0.046370 0.046423 0.044971 0.963329 0.964383 0.935556 0.044725 0.046423 0.000000 2.452636 2.455579 2.375120 0.044723 0.044821 0.042133 0.000054 0.044725
4687500 375000.000000 390288 377184 13104 0.042090 0.041995 0.044829 0.966055 0.966798 0.944656 0.040585 0.041995 0.000000 2.334185 2.332686 2.377328 0.040555 0.040494 0.042328 -0.000106 0.040585
4750000 380000.000000 393472 375253 18219 0.054349 0.054091 0.059666 0.953309 0.954237 0.934190 0.051586 0.054091 0.000000 2.637942 2.633685 2.725624 0.051558 0.051363 0.055584 -0.000253 0.051586
4812500 385000.000000 393737 372123 21614 0.058631 0.058484 0.061170 0.945045 0.946266 0.924037 0.055274 0.058484 0.000000 2.692919 2.690403 2.736234 0.055282 0.055215 0.056437 -0.000127 0.055274
4875000 390000.000000 391713 369999 21714 0.052537 0.052541 0.052471 0.944731 0.946030 0.922589 0.049628 0.052541 0.000000 2.553399 2.554768 2.530058 0.049634 0.049703 0.048449 0.000000 0.049628
4937500 395000.000000 391990 372163 19827 0.048199 0.048293 0.046436 0.949392 0.950773 0.923487 0.045850 0.048293 0.000000 2.481169 2.484044 2.427217 0.045853 0.046010 0.042912 0.000093 0.045850
5000000 400000.000000 390268 374174 16094 0.045747 0.045970 0.040569 0.958797 0.960218 0.925768 0.044074 0.045970 0.000000 2.414801 2.421356 2.262389 0.044079 0.044353 0.037712 0.000217 0.044074
