Simulation from altruism.c performed at Wed Oct 12 16:55:12 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.100000
(1 - alpha)*kappa = 0.090000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
1562500 125000.000000 400354 326418 73936 0.217180 0.213410 0.233828 0.815465 0.821541 0.788642 0.065529 0.080372 0.000000 3.638890 3.630247 3.677047 0.174076 0.172249 0.182143 -0.003027 0.173998
1625000 130000.000000 400346 325388 74958 0.210705 0.206958 0.226970 0.813341 0.819865 0.785018 0.064078 0.078840 0.000000 3.595939 3.587039 3.634573 0.168358 0.166610 0.175948 -0.003017 0.168209
1687500 135000.000000 400091 323278 76813 0.207646 0.204116 0.222503 0.808926 0.815711 0.780374 0.063409 0.078476 0.000000 3.593698 3.586518 3.623913 0.165099 0.163625 0.171303 -0.002871 0.164928
1750000 140000.000000 400688 320053 80635 0.217745 0.213819 0.233329 0.799102 0.806671 0.769059 0.064418 0.080647 0.000000 3.634276 3.626779 3.664032 0.170872 0.169372 0.176827 -0.003129 0.170790
1812500 145000.000000 400665 318246 82419 0.214749 0.210347 0.231744 0.795044 0.802897 0.764722 0.063362 0.079772 0.000000 3.614629 3.605231 3.650919 0.167280 0.165483 0.174219 -0.003455 0.167078
1875000 150000.000000 400694 316906 83788 0.213045 0.208425 0.230518 0.790044 0.798323 0.758728 0.062549 0.079087 0.000000 3.596929 3.587078 3.634188 0.164647 0.162789 0.171672 -0.003668 0.164842
1937500 155000.000000 400376 317175 83201 0.205417 0.200955 0.222427 0.791996 0.800812 0.758390 0.061405 0.077512 0.000000 3.550897 3.540995 3.588648 0.159086 0.157394 0.165534 -0.003604 0.159195
2000000 160000.000000 398667 315093 83574 0.203546 0.198781 0.221508 0.790477 0.799441 0.756682 0.060463 0.076501 0.000000 3.527300 3.519768 3.555695 0.157185 0.155244 0.164501 -0.003714 0.157110
2062500 165000.000000 400033 314067 85966 0.217712 0.212694 0.236046 0.783141 0.792490 0.748986 0.062529 0.079644 0.000000 3.579655 3.571697 3.608728 0.166523 0.164592 0.173577 -0.003976 0.166987
2125000 170000.000000 400222 309217 91005 0.236070 0.230424 0.255253 0.771947 0.781071 0.740945 0.064374 0.083320 0.000000 3.648615 3.641062 3.674278 0.177901 0.175584 0.185772 -0.004332 0.178028
2187500 175000.000000 401363 304473 96890 0.253416 0.246410 0.275431 0.759379 0.768745 0.729944 0.065144 0.085875 0.000000 3.673658 3.662791 3.707809 0.187073 0.183939 0.196921 -0.005365 0.186926
2250000 180000.000000 400923 300478 100445 0.264451 0.256892 0.287066 0.749198 0.758801 0.720470 0.065680 0.087636 0.000000 3.686374 3.673592 3.724610 0.192460 0.189078 0.202579 -0.005666 0.192532
2312500 185000.000000 401008 296715 104293 0.290183 0.283414 0.309441 0.739325 0.748710 0.712625 0.068317 0.092330 0.000000 3.745616 3.733794 3.779249 0.209546 0.206742 0.217522 -0.004994 0.209705
2375000 190000.000000 401291 292741 108550 0.303854 0.297752 0.320312 0.729873 0.738609 0.706311 0.069141 0.094779 0.000000 3.775992 3.768211 3.796975 0.217257 0.214992 0.223365 -0.004518 0.217209
2437500 195000.000000 400891 288930 111961 0.306190 0.299990 0.322190 0.721153 0.730232 0.697723 0.068570 0.095140 0.000000 3.784245 3.776639 3.803873 0.216355 0.214244 0.221802 -0.004455 0.216209
2500000 200000.000000 400401 284868 115533 0.301901 0.296070 0.316279 0.711630 0.720806 0.689005 0.067424 0.094768 0.000000 3.770737 3.767136 3.779618 0.210669 0.209025 0.214721 -0.004174 0.210641
2562500 205000.000000 401309 284160 117149 0.295959 0.290263 0.309778 0.707381 0.717138 0.683715 0.066425 0.093809 0.000000 3.757787 3.752352 3.770969 0.205330 0.203957 0.208660 -0.004026 0.205530
2625000 210000.000000 400927 282106 118821 0.289964 0.283722 0.304782 0.704139 0.715026 0.678291 0.064958 0.092318 0.000000 3.731312 3.726334 3.743131 0.199847 0.198424 0.203225 -0.004328 0.199637
2687500 215000.000000 400567 280025 120542 0.302762 0.295984 0.318508 0.699254 0.710349 0.673478 0.066274 0.094802 0.000000 3.747281 3.742742 3.757827 0.207049 0.205549 0.210533 -0.004659 0.206914
2750000 220000.000000 401341 278457 122884 0.302562 0.295223 0.319193 0.693221 0.704798 0.666986 0.065496 0.094399 0.000000 3.739687 3.733083 3.754653 0.204635 0.203008 0.208321 -0.005108 0.204830
2812500 225000.000000 400226 276863 123363 0.294959 0.287152 0.312482 0.691252 0.703524 0.663710 0.064280 0.092921 0.000000 3.701245 3.693851 3.717838 0.198422 0.196627 0.202449 -0.005470 0.198642
2875000 230000.000000 401445 276361 125084 0.297651 0.289739 0.315131 0.688254 0.700554 0.661081 0.064227 0.093297 0.000000 3.709611 3.700654 3.729398 0.199405 0.197475 0.203669 -0.005455 0.199461
2937500 235000.000000 400980 272873 128107 0.304658 0.296730 0.321545 0.679801 0.693111 0.651449 0.064287 0.094468 0.000000 3.719510 3.713492 3.732330 0.201564 0.200106 0.204669 -0.005543 0.201929
3000000 240000.000000 401113 270255 130858 0.315529 0.307478 0.332156 0.673408 0.686495 0.646381 0.064847 0.096247 0.000000 3.742903 3.737921 3.753192 0.207091 0.205608 0.210155 -0.005389 0.207167
3062500 245000.000000 401481 270383 131098 0.328314 0.320101 0.345253 0.673939 0.688462 0.643987 0.066049 0.098073 0.000000 3.777175 3.774459 3.782776 0.215755 0.214980 0.217355 -0.005509 0.215576
3125000 250000.000000 401901 266208 135693 0.331516 0.323098 0.348031 0.662302 0.675762 0.635894 0.065464 0.098832 0.000000 3.770335 3.767042 3.776796 0.213901 0.212764 0.216130 -0.005663 0.214011
3187500 255000.000000 400692 264330 136362 0.327758 0.318981 0.344770 0.659067 0.672850 0.632349 0.064686 0.098056 0.000000 3.752183 3.748582 3.759163 0.210217 0.209073 0.212434 -0.005797 0.210427
3250000 260000.000000 400432 262006 138426 0.321524 0.312459 0.338682 0.655704 0.668859 0.630805 0.063262 0.096686 0.000000 3.723867 3.719455 3.732217 0.204915 0.203389 0.207804 -0.005910 0.204445
3312500 265000.000000 400602 257639 142963 0.329700 0.320564 0.346164 0.644579 0.657992 0.620407 0.063239 0.098331 0.000000 3.744829 3.740365 3.752875 0.206653 0.205311 0.209073 -0.005864 0.206164
3375000 270000.000000 400460 253417 147043 0.338631 0.327644 0.357567 0.633395 0.648047 0.608145 0.062970 0.099507 0.000000 3.758916 3.753801 3.767731 0.207554 0.205792 0.210590 -0.006934 0.207338
3437500 275000.000000 401054 251163 149891 0.337143 0.325752 0.356230 0.627239 0.641845 0.602763 0.062129 0.099207 0.000000 3.739909 3.732931 3.751601 0.204333 0.202341 0.207670 -0.007136 0.204004
3500000 280000.000000 400846 249997 150849 0.336167 0.324834 0.354950 0.624968 0.639770 0.600438 0.061860 0.099187 0.000000 3.734877 3.728559 3.745347 0.203009 0.201159 0.206073 -0.007085 0.202590
3562500 285000.000000 401120 249352 151768 0.336395 0.325730 0.353919 0.623485 0.638628 0.598604 0.061977 0.099699 0.000000 3.759942 3.757571 3.763837 0.203095 0.201817 0.205194 -0.006643 0.202486
3625000 290000.000000 400527 248983 151544 0.330555 0.318729 0.349986 0.621288 0.636721 0.595931 0.061249 0.098529 0.000000 3.742213 3.737910 3.749282 0.198081 0.196211 0.201154 -0.007289 0.198134
3687500 295000.000000 401151 247270 153881 0.328242 0.314827 0.349797 0.616586 0.633127 0.590006 0.060227 0.097707 0.000000 3.723353 3.716528 3.734319 0.194088 0.191849 0.197686 -0.008301 0.194060
3750000 300000.000000 401077 245107 155970 0.327745 0.312354 0.351931 0.610814 0.627974 0.583847 0.059421 0.097233 0.000000 3.712908 3.703530 3.727645 0.190922 0.187859 0.195734 -0.009269 0.190887
3812500 305000.000000 401054 243260 157794 0.331214 0.315014 0.356189 0.606717 0.624776 0.578878 0.059203 0.097606 0.000000 3.714605 3.704794 3.729731 0.191164 0.187957 0.196110 -0.009789 0.191072
3875000 310000.000000 401299 240271 161028 0.330612 0.312790 0.357204 0.598972 0.618739 0.569477 0.058246 0.097283 0.000000 3.702548 3.690895 3.719935 0.187314 0.184176 0.191996 -0.010713 0.187278
3937500 315000.000000 401338 239277 162061 0.325700 0.307875 0.352017 0.595010 0.615144 0.565284 0.057432 0.096330 0.000000 3.679184 3.664444 3.700947 0.183086 0.180011 0.187626 -0.010709 0.183555
4000000 320000.000000 400004 238386 161618 0.320854 0.303786 0.346029 0.594586 0.615665 0.563494 0.056996 0.095638 0.000000 3.657076 3.645870 3.673605 0.180487 0.178155 0.183926 -0.010289 0.181044
4062500 325000.000000 401142 235001 166141 0.316556 0.297630 0.343327 0.586385 0.607854 0.556019 0.055350 0.094482 0.000000 3.634166 3.620640 3.653298 0.174456 0.171435 0.178729 -0.011168 0.174361
4125000 330000.000000 400610 232143 168467 0.324807 0.303077 0.354750 0.580191 0.602186 0.549883 0.055132 0.095142 0.000000 3.636112 3.620834 3.657165 0.176022 0.172163 0.181341 -0.012428 0.175625
4187500 335000.000000 400479 229930 170549 0.331731 0.307894 0.363867 0.573176 0.597303 0.540649 0.054940 0.095691 0.000000 3.633395 3.622220 3.648462 0.176513 0.172697 0.181657 -0.013627 0.176773
4250000 340000.000000 400395 225196 175199 0.347685 0.320189 0.383029 0.563457 0.589713 0.529709 0.054955 0.097709 0.000000 3.657676 3.642352 3.677374 0.180531 0.176192 0.186109 -0.015375 0.180085
4312500 345000.000000 400007 222776 177231 0.347682 0.318495 0.384370 0.556748 0.583798 0.522748 0.054213 0.097343 0.000000 3.638672 3.621568 3.660171 0.177240 0.172763 0.182868 -0.016332 0.177380
4375000 350000.000000 400882 223106 177776 0.338349 0.311737 0.371746 0.555667 0.582835 0.521571 0.053686 0.096464 0.000000 3.628691 3.614219 3.646855 0.173118 0.169538 0.177611 -0.014891 0.173494
4437500 355000.000000 400682 219896 180786 0.342542 0.313220 0.378207 0.547791 0.576682 0.512650 0.052880 0.096355 0.000000 3.622699 3.605816 3.643236 0.171533 0.167617 0.176295 -0.016109 0.171897
4500000 360000.000000 400070 215414 184656 0.352577 0.319965 0.390622 0.538452 0.569031 0.502780 0.052357 0.097238 0.000000 3.613547 3.594011 3.636338 0.172273 0.167866 0.177415 -0.017573 0.172282
4562500 365000.000000 400671 213426 187245 0.361693 0.323540 0.405182 0.531595 0.565504 0.492944 0.051915 0.097462 0.000000 3.632328 3.610754 3.656919 0.171943 0.166994 0.177584 -0.020331 0.172340
4625000 370000.000000 400572 210756 189816 0.364181 0.322713 0.410224 0.526362 0.562027 0.486763 0.051238 0.097385 0.000000 3.612187 3.584493 3.642935 0.169690 0.163887 0.176132 -0.022002 0.169791
4687500 375000.000000 400090 208956 191134 0.368709 0.323267 0.418388 0.521709 0.559703 0.480171 0.050848 0.097359 0.000000 3.617160 3.590784 3.645996 0.168495 0.162631 0.174905 -0.023864 0.168833
4750000 380000.000000 400627 203545 197082 0.396906 0.342892 0.452691 0.507010 0.549806 0.462810 0.051027 0.100434 0.000000 3.636122 3.608466 3.664686 0.173691 0.168038 0.179529 -0.027544 0.174212
4812500 385000.000000 400624 198182 202442 0.411940 0.352963 0.469676 0.494945 0.539501 0.451326 0.050390 0.101863 0.000000 3.648679 3.623848 3.672987 0.174630 0.168873 0.180265 -0.029258 0.174605
4875000 390000.000000 400919 193323 207596 0.439031 0.366403 0.506666 0.481253 0.530477 0.435414 0.049838 0.103355 0.000000 3.649512 3.617553 3.679273 0.176301 0.168931 0.183163 -0.034984 0.176679
4937500 395000.000000 400974 186059 214915 0.463022 0.384196 0.531263 0.465392 0.515289 0.422194 0.049165 0.105954 0.000000 3.668920 3.640192 3.693792 0.178855 0.171215 0.185470 -0.036631 0.178274
5000000 400000.000000 400407 184281 216126 0.468025 0.388372 0.535941 0.460402 0.509807 0.418276 0.049035 0.106543 0.000000 3.670462 3.638360 3.697835 0.178840 0.171273 0.185293 -0.036639 0.178742
