Simulation from altruism.c performed at Wed Oct 12 16:43:54 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 1.000000
(1 - alpha)*kappa = 0.000000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
812500 65000.000000 390986 373267 17719 0.045371 0.045354 0.045724 0.954562 0.955238 0.940313 0.043298 0.045354 0.000000 2.429437 2.429708 2.423723 0.043296 0.043309 0.043014 -0.000013 0.043298
875000 70000.000000 390712 373477 17235 0.040352 0.040395 0.039417 0.955862 0.956602 0.939811 0.038613 0.040395 0.000000 2.327830 2.330138 2.277818 0.038602 0.038670 0.037125 0.000031 0.038613
937500 75000.000000 391462 378075 13387 0.044600 0.044704 0.041649 0.966079 0.966808 0.945469 0.043175 0.044704 0.000000 2.455131 2.458565 2.358148 0.043188 0.043320 0.039468 0.000102 0.043175
1000000 80000.000000 392419 384188 8231 0.054620 0.054769 0.047657 0.979047 0.979485 0.958623 0.053620 0.054769 0.000000 2.576020 2.579740 2.402384 0.053623 0.053786 0.046007 0.000147 0.053620
1062500 85000.000000 394792 386017 8775 0.061614 0.061507 0.066326 0.977864 0.978258 0.960544 0.060140 0.061507 0.000000 2.744888 2.744164 2.776733 0.060142 0.060062 0.063672 -0.000108 0.060140
1125000 90000.000000 394459 384145 10314 0.067483 0.067358 0.072108 0.973768 0.974216 0.957078 0.065597 0.067358 0.000000 2.822516 2.821742 2.851336 0.065588 0.065499 0.068900 -0.000124 0.065597
1187500 95000.000000 394426 380969 13457 0.069152 0.068899 0.076311 0.965901 0.966557 0.947348 0.066548 0.068899 0.000000 2.798577 2.794756 2.906726 0.066565 0.066368 0.072156 -0.000228 0.066548
1250000 100000.000000 394598 378249 16349 0.069558 0.069260 0.076463 0.958438 0.959238 0.939938 0.066390 0.069260 0.000000 2.834843 2.831035 2.922929 0.066376 0.066144 0.071754 -0.000291 0.066390
1312500 105000.000000 394934 374575 20359 0.073077 0.072786 0.078430 0.948446 0.949252 0.933606 0.069034 0.072786 0.000000 2.854975 2.852335 2.903542 0.069013 0.068796 0.073018 -0.000296 0.069034
1375000 110000.000000 394723 370594 24129 0.069165 0.068793 0.074866 0.939116 0.940181 0.922754 0.064588 0.068793 0.000000 2.798832 2.794702 2.862261 0.064625 0.064348 0.068872 -0.000329 0.064588
1437500 115000.000000 395377 369897 25480 0.082535 0.082332 0.085483 0.935496 0.936461 0.921478 0.077026 0.082332 0.000000 2.958337 2.956329 2.987501 0.077039 0.076918 0.078794 -0.000172 0.077026
1500000 120000.000000 396130 369318 26812 0.082614 0.082553 0.083454 0.931921 0.932750 0.920508 0.076965 0.082553 0.000000 2.999163 2.998980 3.001695 0.076919 0.076930 0.076769 -0.000070 0.076965
1562500 125000.000000 393903 364866 29037 0.068460 0.068250 0.071104 0.925940 0.927379 0.907864 0.063219 0.068250 0.000000 2.794936 2.793931 2.807560 0.063203 0.063116 0.064298 -0.000187 0.063219
1625000 130000.000000 393799 365454 28345 0.059480 0.059447 0.059900 0.928533 0.929968 0.910027 0.055168 0.059447 0.000000 2.685331 2.687086 2.662709 0.055187 0.055240 0.054496 -0.000042 0.055168
1687500 135000.000000 393014 362495 30519 0.059574 0.059236 0.063591 0.922680 0.924166 0.905029 0.054636 0.059236 0.000000 2.629126 2.625895 2.667503 0.054655 0.054433 0.057292 -0.000313 0.054636
1750000 140000.000000 394016 359790 34226 0.059652 0.059353 0.062791 0.912443 0.913882 0.897318 0.054197 0.059353 0.000000 2.692372 2.688812 2.729788 0.054161 0.053971 0.056159 -0.000268 0.054197
1812500 145000.000000 392105 355609 36496 0.052202 0.051934 0.054810 0.907321 0.908636 0.894513 0.047100 0.051934 0.000000 2.507046 2.503930 2.537410 0.047104 0.046922 0.048875 -0.000260 0.047100
1875000 150000.000000 391792 350354 41438 0.052981 0.052721 0.055176 0.894432 0.895746 0.883326 0.047145 0.052721 0.000000 2.495929 2.492768 2.522654 0.047179 0.047020 0.048525 -0.000209 0.047145
1937500 155000.000000 391623 346268 45355 0.051412 0.050878 0.055484 0.883932 0.885806 0.869626 0.044986 0.050878 0.000000 2.438170 2.430014 2.500437 0.044979 0.044615 0.047760 -0.000465 0.044986
2000000 160000.000000 392855 338039 54816 0.060604 0.060015 0.064236 0.859613 0.861560 0.847600 0.051641 0.060015 0.000000 2.583021 2.576196 2.625114 0.051577 0.051175 0.054057 -0.000519 0.051641
2062500 165000.000000 392437 332629 59808 0.060845 0.060493 0.062806 0.847979 0.849484 0.839607 0.051274 0.060493 0.000000 2.594260 2.589347 2.621588 0.051303 0.051079 0.052547 -0.000293 0.051274
2125000 170000.000000 394140 331429 62711 0.075407 0.075097 0.077047 0.840498 0.841439 0.835525 0.063148 0.075097 0.000000 2.810859 2.807746 2.827307 0.063114 0.062916 0.064158 -0.000266 0.063148
2187500 175000.000000 393438 328470 64968 0.067646 0.067436 0.068708 0.835576 0.836447 0.831167 0.056301 0.067436 0.000000 2.690827 2.689646 2.696797 0.056361 0.056240 0.056976 -0.000162 0.056301
2250000 180000.000000 394230 327261 66969 0.073130 0.072997 0.073776 0.830619 0.831457 0.826522 0.060597 0.072997 0.000000 2.779550 2.779550 2.779547 0.060631 0.060579 0.060881 -0.000112 0.060597
2312500 185000.000000 391552 324169 67383 0.056497 0.056260 0.057635 0.828137 0.829336 0.822365 0.046578 0.056260 0.000000 2.466863 2.465146 2.475122 0.046591 0.046468 0.047185 -0.000195 0.046578
2375000 190000.000000 394358 326152 68206 0.073269 0.073432 0.072489 0.827667 0.828950 0.821529 0.060732 0.073432 0.000000 2.728573 2.730778 2.718032 0.060775 0.061002 0.059691 0.000133 0.060732
2437500 195000.000000 394524 332496 62028 0.075283 0.075661 0.073261 0.843138 0.844760 0.834443 0.063765 0.075661 0.000000 2.794530 2.802496 2.751827 0.063779 0.064210 0.061465 0.000304 0.063765
2500000 200000.000000 394916 338162 56754 0.078694 0.078566 0.079452 0.856446 0.857743 0.848716 0.067275 0.078566 0.000000 2.851025 2.852792 2.840497 0.067269 0.067253 0.067364 -0.000128 0.067275
2562500 205000.000000 396084 337647 58437 0.085683 0.085433 0.087126 0.852550 0.853617 0.846387 0.072828 0.085433 0.000000 2.920572 2.919121 2.928957 0.072851 0.072713 0.073643 -0.000198 0.072828
2625000 210000.000000 394898 336174 58724 0.076525 0.076347 0.077545 0.850734 0.851680 0.845320 0.064994 0.076347 0.000000 2.815741 2.815155 2.819100 0.064944 0.064860 0.065423 -0.000158 0.064994
2687500 215000.000000 395687 334512 61175 0.085435 0.085113 0.087199 0.846030 0.846958 0.840954 0.071954 0.085113 0.000000 2.912268 2.912105 2.913163 0.072022 0.071829 0.073078 -0.000259 0.071954
2750000 220000.000000 395891 332180 63711 0.085636 0.084969 0.089114 0.838834 0.840016 0.832674 0.071295 0.084969 0.000000 2.912591 2.906177 2.946029 0.071276 0.070809 0.073713 -0.000558 0.071295
2812500 225000.000000 395387 328733 66654 0.084852 0.084514 0.086523 0.831601 0.832650 0.826427 0.070266 0.084514 0.000000 2.878986 2.875127 2.898017 0.070286 0.070073 0.071338 -0.000277 0.070266
2875000 230000.000000 394206 325529 68677 0.078730 0.078484 0.079895 0.825186 0.825963 0.821502 0.064811 0.078484 0.000000 2.791067 2.788866 2.801499 0.064768 0.064625 0.065450 -0.000198 0.064811
2937500 235000.000000 393955 324852 69103 0.069917 0.069769 0.070610 0.823932 0.824980 0.819006 0.057531 0.069769 0.000000 2.711824 2.711170 2.714899 0.057474 0.057431 0.057676 -0.000132 0.057531
3000000 240000.000000 394590 325954 68636 0.077833 0.078032 0.076889 0.826234 0.827499 0.820226 0.064459 0.078032 0.000000 2.796039 2.799702 2.778643 0.064489 0.064750 0.063246 0.000181 0.064459
3062500 245000.000000 395960 333045 62915 0.086606 0.087019 0.084416 0.840421 0.841826 0.832984 0.073193 0.087019 0.000000 2.942680 2.949716 2.905433 0.073115 0.073574 0.070690 0.000330 0.073193
3125000 250000.000000 395329 337907 57422 0.075365 0.075757 0.073057 0.855352 0.857034 0.845454 0.064753 0.075757 0.000000 2.834551 2.840708 2.798320 0.064786 0.065247 0.062071 0.000323 0.064753
3187500 255000.000000 394660 343027 51633 0.071778 0.072028 0.070120 0.869296 0.870831 0.859094 0.062605 0.072028 0.000000 2.780980 2.786184 2.746410 0.062635 0.062953 0.060522 0.000238 0.062605
3250000 260000.000000 393574 344840 48734 0.062042 0.062268 0.060444 0.876812 0.878802 0.862735 0.054558 0.062268 0.000000 2.634946 2.642776 2.579538 0.054592 0.054896 0.052445 0.000193 0.054558
3312500 265000.000000 392876 348405 44471 0.058865 0.058904 0.058560 0.886713 0.888159 0.875384 0.052237 0.058904 0.000000 2.619701 2.622291 2.599411 0.052233 0.052346 0.051346 0.000036 0.052237
3375000 270000.000000 392832 349851 42981 0.057253 0.057119 0.058348 0.890525 0.891770 0.880388 0.050869 0.057119 0.000000 2.590935 2.590060 2.598051 0.050864 0.050808 0.051322 -0.000121 0.050869
3437500 275000.000000 390625 348146 42479 0.048474 0.048272 0.050126 0.891271 0.892449 0.881616 0.043023 0.048272 0.000000 2.390543 2.387807 2.412963 0.043040 0.042917 0.044050 -0.000163 0.043023
3500000 280000.000000 392979 348332 44647 0.061076 0.061061 0.061198 0.885806 0.887594 0.871856 0.054124 0.061061 0.000000 2.639848 2.641469 2.627199 0.054080 0.054183 0.053279 -0.000022 0.054124
3562500 285000.000000 393440 353365 40075 0.060743 0.060808 0.060168 0.898770 0.900885 0.880118 0.054614 0.060808 0.000000 2.651292 2.654534 2.622707 0.054634 0.054813 0.053058 0.000040 0.054614
3625000 290000.000000 392586 356511 36075 0.057792 0.057850 0.057220 0.908427 0.910291 0.890005 0.052534 0.057850 0.000000 2.622043 2.624740 2.595392 0.052561 0.052712 0.051060 0.000061 0.052534
3687500 295000.000000 393340 358197 35143 0.058858 0.059053 0.056873 0.910468 0.912602 0.888716 0.053777 0.059053 0.000000 2.639317 2.642953 2.602265 0.053768 0.054064 0.050752 0.000180 0.053777
3750000 300000.000000 393392 364577 28815 0.061825 0.062131 0.057945 0.926427 0.927885 0.907989 0.057580 0.062131 0.000000 2.646742 2.653607 2.559890 0.057561 0.057920 0.053025 0.000285 0.057580
3812500 305000.000000 393393 369743 23650 0.062299 0.062268 0.062789 0.939257 0.939975 0.928036 0.058524 0.062268 0.000000 2.696356 2.696527 2.693683 0.058502 0.058508 0.058410 -0.000012 0.058524
3875000 310000.000000 392721 369804 22917 0.052673 0.052666 0.052775 0.941803 0.942474 0.930971 0.049593 0.052666 0.000000 2.557164 2.557531 2.551246 0.049598 0.049623 0.049194 -0.000009 0.049593
3937500 315000.000000 393103 371418 21685 0.052663 0.052708 0.051902 0.945726 0.946272 0.936364 0.049800 0.052708 0.000000 2.562056 2.563879 2.530843 0.049854 0.049921 0.048709 0.000049 0.049800
4000000 320000.000000 393042 372952 20090 0.053958 0.053975 0.053632 0.948097 0.948538 0.939899 0.051216 0.053975 0.000000 2.613419 2.613386 2.614047 0.051179 0.051217 0.050463 0.000021 0.051216
4062500 325000.000000 393938 373899 20039 0.063416 0.063487 0.062084 0.948999 0.949461 0.940385 0.060257 0.063487 0.000000 2.695586 2.697395 2.661817 0.060242 0.060336 0.058487 0.000060 0.060257
4125000 330000.000000 394652 375646 19006 0.063477 0.063442 0.064184 0.951140 0.951775 0.938589 0.060386 0.063442 0.000000 2.751179 2.751999 2.734973 0.060337 0.060342 0.060252 -0.000039 0.060386
4187500 335000.000000 394552 374599 19953 0.062167 0.061907 0.067040 0.950286 0.951085 0.935285 0.058776 0.061907 0.000000 2.708093 2.705910 2.749064 0.058816 0.058617 0.062550 -0.000260 0.058776
4250000 340000.000000 393935 371574 22361 0.062785 0.062544 0.066798 0.942983 0.943769 0.929935 0.058994 0.062544 0.000000 2.726123 2.722689 2.783186 0.058985 0.058802 0.062025 -0.000221 0.058994
4312500 345000.000000 393883 368546 25337 0.068246 0.068046 0.071163 0.935609 0.936404 0.924046 0.063669 0.068046 0.000000 2.757630 2.755370 2.790509 0.063647 0.063511 0.065631 -0.000205 0.063669
4375000 350000.000000 394602 366090 28512 0.071469 0.071354 0.072953 0.927776 0.929083 0.910985 0.066198 0.071354 0.000000 2.821190 2.820825 2.825878 0.066204 0.066193 0.066343 -0.000104 0.066198
4437500 355000.000000 394145 366401 27744 0.063087 0.063020 0.063971 0.929559 0.930909 0.911724 0.058584 0.063020 0.000000 2.749692 2.750145 2.743704 0.058574 0.058602 0.058206 -0.000069 0.058584
4500000 360000.000000 392220 362836 29384 0.053353 0.053185 0.055425 0.925503 0.927296 0.903359 0.049200 0.053185 0.000000 2.562714 2.562408 2.566492 0.049221 0.049165 0.049913 -0.000157 0.049200
4562500 365000.000000 393336 363482 29854 0.058608 0.058399 0.061158 0.923932 0.925435 0.905628 0.053967 0.058399 0.000000 2.646753 2.644744 2.671211 0.053949 0.053835 0.055340 -0.000201 0.053967
4625000 370000.000000 392546 361214 31332 0.055397 0.055190 0.057788 0.919466 0.920895 0.902999 0.050785 0.055190 0.000000 2.568589 2.567527 2.580832 0.050733 0.050613 0.052115 -0.000203 0.050785
4687500 375000.000000 394019 361717 32302 0.064531 0.064423 0.065742 0.917861 0.918577 0.909846 0.059142 0.064423 0.000000 2.701861 2.700346 2.718828 0.059150 0.059081 0.059913 -0.000081 0.059142
4750000 380000.000000 394193 361409 32784 0.064755 0.064785 0.064424 0.916010 0.916397 0.911750 0.059397 0.064785 0.000000 2.746188 2.747613 2.730483 0.059351 0.059402 0.058794 0.000035 0.059397
4812500 385000.000000 394073 363243 30830 0.060451 0.060510 0.059751 0.922037 0.922675 0.914509 0.055776 0.060510 0.000000 2.712565 2.714846 2.685697 0.055781 0.055876 0.054663 0.000043 0.055776
4875000 390000.000000 392533 363739 28794 0.054198 0.054097 0.055473 0.926278 0.927466 0.911275 0.050129 0.054097 0.000000 2.569022 2.568825 2.571510 0.050098 0.050075 0.050394 -0.000105 0.050129
4937500 395000.000000 393854 362048 31806 0.059753 0.059499 0.062648 0.919691 0.920886 0.906092 0.054694 0.059499 0.000000 2.631149 2.628728 2.658704 0.054716 0.054543 0.056688 -0.000238 0.054694
5000000 400000.000000 394630 360320 34310 0.069233 0.069363 0.067865 0.912344 0.913272 0.902602 0.063332 0.069363 0.000000 2.812340 2.814080 2.794070 0.063275 0.063454 0.061395 0.000111 0.063332
