Simulation from altruism.c performed at Wed Oct 12 16:49:03 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.001000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.500000
(1 - alpha)*kappa = 0.050000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
625000 50000.000000 394198 363509 30689 0.066849 0.066419 0.071941 0.922289 0.923910 0.903087 0.048098 0.052158 0.000000 2.762150 2.757688 2.815010 0.061256 0.060959 0.064776 -0.000398 0.061248
687500 55000.000000 395544 359707 35837 0.071100 0.070488 0.077249 0.909796 0.911349 0.894205 0.049949 0.054925 0.000000 2.816552 2.810174 2.880569 0.064146 0.063700 0.068622 -0.000541 0.064101
750000 60000.000000 394867 355227 39640 0.070337 0.069750 0.075592 0.899439 0.901054 0.884960 0.048996 0.054463 0.000000 2.800224 2.793063 2.864397 0.062764 0.062348 0.066488 -0.000500 0.062748
812500 65000.000000 394153 351747 42406 0.065522 0.065168 0.068460 0.892876 0.894730 0.877491 0.045831 0.051357 0.000000 2.705919 2.702433 2.734837 0.058201 0.058001 0.059853 -0.000303 0.058157
875000 70000.000000 394680 349371 45309 0.072256 0.071862 0.075299 0.884830 0.886827 0.869433 0.049545 0.055970 0.000000 2.797199 2.793373 2.826702 0.063581 0.063374 0.065182 -0.000353 0.063612
937500 75000.000000 395280 348239 47041 0.069823 0.069716 0.070621 0.880839 0.883108 0.864045 0.048044 0.054534 0.000000 2.782728 2.782199 2.786645 0.061394 0.061461 0.060899 -0.000109 0.061419
1000000 80000.000000 394809 348459 46350 0.070286 0.070324 0.070008 0.882578 0.885021 0.864205 0.048497 0.054948 0.000000 2.788791 2.792129 2.763692 0.062066 0.062270 0.060537 0.000033 0.062068
1062500 85000.000000 394969 349387 45582 0.070631 0.070436 0.072127 0.883934 0.886314 0.865684 0.048569 0.054905 0.000000 2.792509 2.791895 2.797220 0.062248 0.062244 0.062280 -0.000185 0.062307
1125000 90000.000000 396461 353095 43366 0.087196 0.087352 0.085926 0.890879 0.893751 0.867491 0.058643 0.065845 0.000000 2.965482 2.969090 2.936110 0.077794 0.078174 0.074694 0.000113 0.077797
1187500 95000.000000 396727 355506 41221 0.094293 0.094626 0.091417 0.895986 0.898932 0.870584 0.063299 0.070639 0.000000 3.059509 3.066389 3.000175 0.084791 0.085362 0.079873 0.000306 0.084794
1250000 100000.000000 396517 357817 38700 0.094389 0.094618 0.092273 0.902505 0.905276 0.876887 0.063719 0.070611 0.000000 3.063510 3.069687 3.006399 0.085393 0.085841 0.081247 0.000206 0.085383
1312500 105000.000000 397075 359232 37843 0.091111 0.091153 0.090711 0.903788 0.906385 0.879140 0.061861 0.068377 0.000000 3.075953 3.079248 3.044676 0.082385 0.082644 0.079925 0.000040 0.082466
1375000 110000.000000 396089 358790 37299 0.081638 0.081742 0.080636 0.906081 0.908842 0.879526 0.056434 0.062300 0.000000 2.941492 2.945759 2.900449 0.074078 0.074387 0.071105 0.000108 0.074044
1437500 115000.000000 396012 360271 35741 0.079930 0.079765 0.081595 0.909423 0.912109 0.882356 0.055609 0.061126 0.000000 2.922811 2.924086 2.909965 0.072539 0.072598 0.071937 -0.000151 0.072566
1500000 120000.000000 395005 358256 36749 0.076341 0.076183 0.077878 0.907130 0.910318 0.876050 0.053206 0.058664 0.000000 2.871901 2.873966 2.851776 0.069063 0.069155 0.068169 -0.000187 0.069095
1562500 125000.000000 394945 357431 37514 0.070555 0.070299 0.072994 0.904786 0.907896 0.875155 0.049666 0.054878 0.000000 2.810396 2.810151 2.812728 0.063602 0.063583 0.063785 -0.000235 0.063622
1625000 130000.000000 394780 355481 39299 0.073011 0.072550 0.077173 0.899680 0.902701 0.872350 0.050722 0.056329 0.000000 2.823885 2.818916 2.868831 0.065266 0.065076 0.066979 -0.000421 0.065328
1687500 135000.000000 394786 352979 41807 0.070877 0.070378 0.075089 0.895271 0.898545 0.867625 0.048999 0.054803 0.000000 2.778442 2.773328 2.821619 0.062996 0.062779 0.064822 -0.000458 0.062925
1750000 140000.000000 394459 350178 44281 0.069201 0.068870 0.071816 0.887578 0.891019 0.860365 0.047837 0.053886 0.000000 2.763226 2.761869 2.773958 0.061100 0.061050 0.061501 -0.000321 0.061139
1812500 145000.000000 394393 350525 43868 0.066821 0.066567 0.068849 0.889039 0.892622 0.860413 0.046513 0.052335 0.000000 2.744226 2.744176 2.744624 0.059188 0.059201 0.059080 -0.000218 0.059163
1875000 150000.000000 395021 351975 43046 0.070710 0.070661 0.071110 0.891044 0.894629 0.861730 0.049088 0.055091 0.000000 2.795153 2.797459 2.776299 0.062976 0.063194 0.061199 -0.000029 0.062961
1937500 155000.000000 394820 355258 39562 0.074712 0.074924 0.072807 0.899268 0.902308 0.871969 0.052105 0.057908 0.000000 2.832923 2.839687 2.772178 0.067387 0.067795 0.063720 0.000201 0.067416
2000000 160000.000000 395201 358514 36687 0.078503 0.078537 0.078166 0.907120 0.910392 0.875151 0.054847 0.060459 0.000000 2.923640 2.928524 2.875906 0.071251 0.071540 0.068425 0.000040 0.071246
2062500 165000.000000 395984 360562 35422 0.082771 0.082828 0.082191 0.910792 0.913585 0.882362 0.057623 0.063284 0.000000 2.972550 2.976812 2.929165 0.075421 0.075690 0.072684 0.000035 0.075418
2125000 170000.000000 396039 359390 36649 0.081091 0.080833 0.083613 0.908396 0.911279 0.880121 0.056032 0.061746 0.000000 2.939189 2.940683 2.924543 0.073416 0.073416 0.073416 -0.000247 0.073353
2187500 175000.000000 396772 356640 40132 0.093618 0.093200 0.097339 0.898952 0.901977 0.872072 0.062578 0.069620 0.000000 3.051491 3.052198 3.045209 0.083795 0.083665 0.084948 -0.000363 0.083773
2250000 180000.000000 397032 355580 41452 0.100659 0.100312 0.103630 0.895523 0.897789 0.876086 0.066308 0.074038 0.000000 3.096422 3.095407 3.105125 0.089818 0.089686 0.090948 -0.000324 0.089839
2312500 185000.000000 397356 353531 43825 0.105714 0.105241 0.109531 0.889406 0.891116 0.875611 0.068596 0.077100 0.000000 3.149992 3.146037 3.181895 0.093611 0.093323 0.095929 -0.000412 0.093634
2375000 190000.000000 397458 353175 44283 0.108393 0.108225 0.109730 0.889411 0.890671 0.879362 0.070039 0.078821 0.000000 3.157520 3.157418 3.158336 0.096280 0.096256 0.096471 -0.000126 0.096167
2437500 195000.000000 397617 354864 42753 0.119434 0.119726 0.117011 0.892350 0.893610 0.881892 0.076746 0.085992 0.000000 3.250227 3.252455 3.231738 0.106837 0.107231 0.103573 0.000260 0.106853
2500000 200000.000000 399163 358042 41121 0.127791 0.128100 0.125100 0.896543 0.897861 0.885070 0.081878 0.091282 0.000000 3.345263 3.348826 3.314244 0.114850 0.115279 0.111107 0.000280 0.114903
2562500 205000.000000 397863 357347 40516 0.113945 0.114152 0.112122 0.897709 0.899139 0.885100 0.074383 0.082817 0.000000 3.248651 3.251464 3.223839 0.102447 0.102782 0.099486 0.000157 0.102527
2625000 210000.000000 397990 357552 40438 0.107694 0.108023 0.104791 0.898796 0.900236 0.886062 0.071035 0.079068 0.000000 3.192226 3.196688 3.152777 0.097074 0.097508 0.093233 0.000278 0.097047
2687500 215000.000000 397864 359248 38616 0.105951 0.106095 0.104612 0.902117 0.903480 0.889439 0.070249 0.077800 0.000000 3.179219 3.180927 3.163328 0.095686 0.095952 0.093206 0.000106 0.095797
2750000 220000.000000 397906 359061 38845 0.110108 0.109922 0.111832 0.902565 0.904095 0.888426 0.072021 0.079812 0.000000 3.174673 3.175375 3.168184 0.099191 0.099173 0.099351 -0.000189 0.099191
2812500 225000.000000 397944 357865 40079 0.134927 0.134274 0.140749 0.899908 0.901490 0.885784 0.085032 0.094555 0.000000 3.344184 3.342118 3.362633 0.120849 0.120448 0.124429 -0.000573 0.120751
2875000 230000.000000 398286 358675 39611 0.141793 0.141366 0.145659 0.900827 0.902392 0.886660 0.088731 0.098530 0.000000 3.359441 3.358024 3.372274 0.127381 0.127198 0.129044 -0.000349 0.127306
2937500 235000.000000 398424 358865 39559 0.147728 0.147373 0.150948 0.901063 0.902673 0.886454 0.092074 0.102224 0.000000 3.407572 3.407073 3.412096 0.132798 0.132687 0.133807 -0.000314 0.132741
3000000 240000.000000 399301 359156 40145 0.148662 0.148420 0.150823 0.899128 0.900740 0.884704 0.092805 0.103179 0.000000 3.455396 3.456068 3.449386 0.133489 0.133496 0.133423 -0.000177 0.133498
3062500 245000.000000 399253 359715 39538 0.137368 0.137143 0.139418 0.901523 0.903077 0.887387 0.087056 0.096625 0.000000 3.410926 3.411078 3.409536 0.123636 0.123635 0.123651 -0.000204 0.123562
3125000 250000.000000 398300 358498 39802 0.125441 0.125198 0.127631 0.900617 0.902282 0.885619 0.080538 0.089479 0.000000 3.340430 3.339549 3.348370 0.112754 0.112734 0.112940 -0.000220 0.112687
3187500 255000.000000 397795 357804 39991 0.112877 0.112607 0.115293 0.899981 0.901794 0.883756 0.073641 0.081871 0.000000 3.231277 3.231086 3.232990 0.101362 0.101323 0.101707 -0.000226 0.101287
3250000 260000.000000 397363 357212 40151 0.098320 0.097851 0.102484 0.899346 0.901526 0.879954 0.065121 0.072440 0.000000 3.084021 3.082118 3.100947 0.088058 0.087855 0.089860 -0.000366 0.087964
3312500 265000.000000 397580 355793 41787 0.110291 0.109719 0.115161 0.894659 0.897082 0.874029 0.071195 0.079557 0.000000 3.150917 3.150121 3.157690 0.098144 0.097886 0.100348 -0.000529 0.098187
3375000 270000.000000 398507 353105 45402 0.130581 0.129750 0.137048 0.886416 0.888895 0.867136 0.081375 0.091838 0.000000 3.296306 3.294330 3.311673 0.115041 0.114611 0.118387 -0.000708 0.114967
3437500 275000.000000 399102 352192 46910 0.138441 0.137225 0.147566 0.882866 0.885672 0.861799 0.085101 0.096435 0.000000 3.381481 3.375841 3.423831 0.121173 0.120460 0.126531 -0.001051 0.121096
3500000 280000.000000 397276 349878 47398 0.122088 0.121129 0.129165 0.880897 0.883890 0.858807 0.076241 0.086569 0.000000 3.230732 3.226467 3.262214 0.106699 0.106191 0.110449 -0.000848 0.106677
3562500 285000.000000 397089 349084 48005 0.117542 0.116810 0.122868 0.878485 0.881451 0.856914 0.073962 0.084133 0.000000 3.203547 3.200678 3.224406 0.102615 0.102304 0.104876 -0.000645 0.102689
3625000 290000.000000 397363 348545 48818 0.108067 0.107342 0.113241 0.877185 0.880396 0.854259 0.068747 0.078376 0.000000 3.145071 3.142334 3.164615 0.094161 0.093853 0.096359 -0.000634 0.094155
3687500 295000.000000 397558 347047 50511 0.107125 0.106553 0.111060 0.873339 0.876531 0.851409 0.067985 0.077880 0.000000 3.148760 3.147589 3.156806 0.093079 0.092892 0.094365 -0.000477 0.093015
3750000 300000.000000 397166 345473 51693 0.102734 0.102702 0.102954 0.870438 0.873650 0.848974 0.065581 0.075394 0.000000 3.087587 3.090490 3.068183 0.089418 0.089687 0.087614 -0.000006 0.089334
3812500 305000.000000 397862 347985 49877 0.112627 0.112449 0.113869 0.874697 0.877590 0.854514 0.071341 0.081566 0.000000 3.183260 3.185056 3.170730 0.098372 0.098507 0.097436 -0.000143 0.098352
3875000 310000.000000 397574 348658 48916 0.109853 0.109581 0.111793 0.876472 0.879556 0.854495 0.070141 0.079981 0.000000 3.192840 3.192972 3.191901 0.096029 0.096109 0.095459 -0.000254 0.096098
3937500 315000.000000 397235 347593 49642 0.105133 0.105061 0.105636 0.875072 0.878129 0.853669 0.067619 0.077276 0.000000 3.154621 3.156372 3.142356 0.091922 0.092142 0.090382 -0.000077 0.091932
4000000 320000.000000 396482 345869 50613 0.088820 0.088950 0.087929 0.872053 0.875087 0.851316 0.058526 0.067091 0.000000 3.021430 3.026933 2.983830 0.077563 0.077922 0.075109 0.000107 0.077595
4062500 325000.000000 395566 345380 50186 0.083865 0.083740 0.084721 0.873457 0.876405 0.853167 0.055625 0.063708 0.000000 2.927552 2.930543 2.906970 0.073100 0.073250 0.072067 -0.000152 0.073116
4125000 330000.000000 395342 344503 50839 0.081379 0.080813 0.085215 0.870555 0.873967 0.847434 0.053686 0.061608 0.000000 2.896199 2.894857 2.905292 0.070349 0.070158 0.071642 -0.000496 0.070421
4187500 335000.000000 395900 344789 51111 0.083685 0.083318 0.086156 0.870593 0.874545 0.843934 0.055236 0.063424 0.000000 2.941952 2.942361 2.939196 0.072558 0.072586 0.072370 -0.000297 0.072562
4250000 340000.000000 396178 348658 47520 0.084504 0.084620 0.083651 0.880335 0.885020 0.845960 0.056576 0.064288 0.000000 2.942603 2.949548 2.891646 0.074503 0.075018 0.070720 0.000111 0.074471
4312500 345000.000000 396261 353601 42660 0.086677 0.086829 0.085423 0.892656 0.898255 0.846246 0.058459 0.065512 0.000000 2.972534 2.979755 2.912679 0.077511 0.078213 0.071696 0.000138 0.077481
4375000 350000.000000 397019 360443 36576 0.096862 0.097318 0.092368 0.907739 0.913824 0.847772 0.065796 0.072473 0.000000 3.099114 3.107905 3.012487 0.088345 0.089398 0.077972 0.000420 0.088352
4437500 355000.000000 397407 363486 33921 0.096816 0.097311 0.091516 0.914576 0.920888 0.846946 0.066445 0.072645 0.000000 3.152423 3.163897 3.029471 0.088988 0.090076 0.077333 0.000443 0.089005
4500000 360000.000000 396373 361145 35228 0.085700 0.085637 0.086341 0.911494 0.918413 0.840563 0.059155 0.064925 0.000000 2.991977 2.997664 2.933680 0.078038 0.078624 0.072030 -0.000077 0.078026
4562500 365000.000000 397394 371496 25898 0.093549 0.094223 0.083882 0.934692 0.940303 0.854216 0.065646 0.070223 0.000000 3.071810 3.082378 2.920221 0.088095 0.089246 0.071591 0.000656 0.088082
4625000 370000.000000 396862 373649 23213 0.092410 0.093009 0.082768 0.941861 0.947037 0.858535 0.065307 0.069364 0.000000 3.047534 3.058187 2.876057 0.087590 0.088602 0.071300 0.000552 0.087569
4687500 375000.000000 398425 382046 16379 0.108053 0.108271 0.102954 0.958866 0.962789 0.867377 0.075907 0.079162 0.000000 3.251763 3.257903 3.108549 0.103826 0.104464 0.088928 0.000218 0.103820
4750000 380000.000000 397419 383358 14061 0.103870 0.104168 0.095761 0.964608 0.967303 0.891133 0.073962 0.076674 0.000000 3.218040 3.222396 3.099265 0.100477 0.101026 0.085529 0.000283 0.100482
4812500 385000.000000 396904 381625 15279 0.093950 0.094270 0.085961 0.961749 0.964408 0.895341 0.067664 0.070373 0.000000 3.111639 3.118167 2.948591 0.090667 0.091198 0.077421 0.000311 0.090641
4875000 390000.000000 397189 383639 13550 0.097827 0.097905 0.095628 0.965852 0.967320 0.924276 0.070287 0.072769 0.000000 3.164438 3.167383 3.081063 0.094573 0.094790 0.088441 0.000086 0.094565
4937500 395000.000000 397026 382437 14589 0.094014 0.093911 0.096720 0.964069 0.965729 0.920549 0.067579 0.070157 0.000000 3.119284 3.119737 3.107402 0.090545 0.090597 0.089186 -0.000091 0.090460
5000000 400000.000000 396916 382214 14702 0.096956 0.096809 0.100759 0.963095 0.964132 0.936132 0.069487 0.072160 0.000000 3.168116 3.168036 3.170210 0.093237 0.093194 0.094354 -0.000141 0.093224
